,mae,mse,rmse,r2,exp_itr
SOH_task8_Informer_hust_pseudo_1-1_task8,0.060019642114639005,0.006212693639099,0.078820645809173,0.907603025436401,20241.0
SOH_task8_Informer_hust_pseudo_1-2_task8,0.019037645310163002,0.0005979681736780001,0.024453388527035002,0.9923202395439141,20241.0
SOH_task8_Informer_hust_pseudo_10-1_task8,0.018376970663666,0.000588830735068,0.024265835061669003,0.9920917153358461,20241.0
SOH_task8_Informer_hust_pseudo_10-4_task8,0.05141969397664001,0.006534216925501,0.08083450049161901,0.911792397499084,20241.0
SOH_task8_Informer_hust_pseudo_10-6_task8,0.019847141578793002,0.000679240911267,0.026062250137329,0.9914941787719721,20241.0
SOH_task8_Informer_hust_pseudo_10-7_task8,0.019125148653984,0.000577929487917,0.024040164425969002,0.992419183254241,20241.0
SOH_task8_Informer_hust_pseudo_2-5_task8,0.025221480056643,0.0010297285625710001,0.032089382410049,0.987739562988281,20241.0
SOH_task8_Informer_hust_pseudo_3-1_task8,0.021038001403212003,0.0008150123758240001,0.028548421338200004,0.9877513647079461,20241.0
SOH_task8_Informer_hust_pseudo_4-5_task8,0.032240401953458,0.0017659710720180001,0.042023457586765005,0.9748183488845821,20241.0
SOH_task8_Informer_hust_pseudo_5-3_task8,0.014758110977709002,0.000376115989638,0.019393710419535002,0.9944843053817741,20241.0
SOH_task8_Informer_hust_pseudo_6-1_task8,0.063260205090045,0.009817969053983001,0.099085666239261,0.8356114029884331,20241.0
SOH_task8_Informer_hust_pseudo_6-2_task8,0.020162085071206003,0.000693181704264,0.026328343898057,0.9914354085922241,20241.0
SOH_task8_Informer_hust_pseudo_6-6_task8,0.046217810362577,0.004047614987939,0.063620872795581,0.949697852134704,20241.0
SOH_task8_Informer_hust_pseudo_6-8_task8,0.020389063283801002,0.0006843386800020001,0.026159867644309002,0.991235196590423,20241.0
SOH_task8_Informer_hust_pseudo_7-5_task8,0.019932584837079003,0.0007171090110200001,0.026778891682624,0.9898797273635861,20241.0
SOH_task8_Informer_hust_pseudo_7-6_task8,0.042136251926422,0.004145367536693,0.06438452750444401,0.941607892513275,20241.0
SOH_task8_Informer_hust_pseudo_8-1_task8,0.052219323813915,0.00496485363692,0.07046172022819501,0.9269300103187561,20241.0
SOH_task8_Informer_hust_pseudo_8-5_task8,0.06631664186716,0.010385490953922001,0.101909227669239,0.8380743265151971,20241.0
SOH_task8_Informer_hust_pseudo_8-6_task8,0.021854676306247003,0.0007634190842500001,0.027630040422081004,0.990641117095947,20241.0
SOH_task8_Informer_hust_pseudo_8-8_task8,0.01830075494945,0.0005746345850630001,0.02397153712809,0.9925711750984191,20241.0
SOH_task8_Informer_hust_pseudo_9-4_task8,0.022553393617272002,0.0011055486975230001,0.033249791711568,0.9840900897979731,20241.0
SOH_task8_Informer_hust_pseudo_9-6_task8,0.034533500671386004,0.0021505588665600003,0.046374119818210005,0.9704908728599541,20241.0
0,0.03222547856752123,0.0026921724850327276,0.04502210740677283,0.9606717906214972,
