,mae,mse,rmse,r2,exp_itr
RUL_task6_Informer_tongji_nca_CY25-025_1-#7_task6,13.034130096435547,273.47711181640625,16.53714370727539,0.943650245666503,20241.0
RUL_task6_Informer_tongji_nca_CY25-05_1-#12_task6,6.440389633178711,58.367095947265625,7.639836311340332,0.9647417068481441,20241.0
RUL_task6_Informer_tongji_nca_CY25-05_1-#18_task6,6.043037414550781,57.195430755615234,7.562766075134277,0.9774333834648131,20241.0
RUL_task6_Informer_tongji_nca_CY25-05_1-#3_task6,8.54601764678955,103.13753509521484,10.155665397644043,0.9499206542968751,20241.0
RUL_task6_Informer_tongji_nca_CY25-05_1-#5_task6,8.590483665466309,108.56209564208984,10.419313430786133,0.9548318386077881,20241.0
RUL_task6_Informer_tongji_nca_CY25-1_1-#4_task6,2.597020387649536,8.749086380004883,2.957885503768921,0.8225160837173461,20241.0
RUL_task6_Informer_tongji_nca_CY25-1_1-#5_task6,4.9337100982666025,28.12351417541504,5.303160667419434,-0.21811890602111803,20241.0
RUL_task6_Informer_tongji_nca_CY35-05_1-#1_task6,10.212747573852539,172.01966857910156,13.11562728881836,0.992632865905761,20241.0
RUL_task6_Informer_tongji_nca_CY45-05_1-#11_task6,11.42514419555664,224.47935485839844,14.982635498046875,0.9932273626327511,20241.0
RUL_task6_Informer_tongji_nca_CY45-05_1-#15_task6,10.815237045288086,175.063232421875,13.231145858764648,0.9905809760093681,20241.0
RUL_task6_Informer_tongji_nca_CY45-05_1-#18_task6,11.069212913513184,224.13714599609375,14.971210479736328,0.9912200570106501,20241.0
RUL_task6_Informer_tongji_nca_CY45-05_1-#1_task6,13.308740615844727,323.40167236328125,17.98337173461914,0.992636024951934,20241.0
RUL_task6_Informer_tongji_nca_CY45-05_1-#25_task6,9.732949256896973,153.54776000976562,12.391439437866211,0.9962659478187561,20241.0
0,8.980678503329937,146.94313108004056,11.327015491632315,0.8731952493007363,
