,mae,mse,rmse,r2,exp_itr
SOH_task6_Informer_tongji_nca_CY25-025_1-#7_task6,0.053949333727359,0.004071096889674,0.06380514800548501,0.9492917060852051,20241.0
SOH_task6_Informer_tongji_nca_CY25-05_1-#12_task6,0.07188837975263501,0.008374353870749,0.09151149541139601,0.8654123544692991,20241.0
SOH_task6_Informer_tongji_nca_CY25-05_1-#18_task6,0.058175139129161,0.0046810079365960005,0.068417891860008,0.9211324453353881,20241.0
SOH_task6_Informer_tongji_nca_CY25-05_1-#3_task6,0.07006152719259201,0.007374568842351,0.085875310003757,0.852393865585327,20241.0
SOH_task6_Informer_tongji_nca_CY25-05_1-#5_task6,0.061448939144611005,0.005421354435384,0.073629848659038,0.898755848407745,20241.0
SOH_task6_Informer_tongji_nca_CY25-1_1-#4_task6,0.24757252633571603,0.08039757609367301,0.28354465961456304,-0.36630260944366405,20241.0
SOH_task6_Informer_tongji_nca_CY25-1_1-#5_task6,0.185879051685333,0.047097105532884,0.21701867878437,-0.9711390733718871,20241.0
SOH_task6_Informer_tongji_nca_CY35-05_1-#1_task6,0.029170650988817003,0.0013425368815660002,0.036640644073486,0.9748492836952211,20241.0
SOH_task6_Informer_tongji_nca_CY45-05_1-#11_task6,0.028144937008619003,0.0011960179544980001,0.034583494067192,0.981727361679077,20241.0
SOH_task6_Informer_tongji_nca_CY45-05_1-#15_task6,0.025973955169320002,0.0010430263355370002,0.032295919954776,0.984093606472015,20241.0
SOH_task6_Informer_tongji_nca_CY45-05_1-#18_task6,0.025352256372570003,0.001052014296874,0.032434768974781,0.9840057492256161,20241.0
SOH_task6_Informer_tongji_nca_CY45-05_1-#1_task6,0.021671840921044003,0.0009651262080290001,0.031066481024026003,0.981957554817199,20241.0
SOH_task6_Informer_tongji_nca_CY45-05_1-#25_task6,0.023602208122611,0.0008496084483340001,0.029148044064641002,0.9878325462341301,20241.0
0,0.06945313427310677,0.012605030286626847,0.08307479880750145,0.6956931260915903,
