,mae,mse,rmse,r2,exp_itr
SOH_task1_Informer_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,0.014666656032204002,0.000302442698739,0.017390878871083003,0.8988521099090571,20241.0
SOH_task1_Informer_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,0.025065772235393,0.00098207371775,0.031338054686784,0.21819657087326003,20241.0
SOH_task1_Informer_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,0.010333198122680002,0.000155887508299,0.012485492043197,0.93000054359436,20241.0
SOH_task1_Informer_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,0.011528590694069,0.00022334465757000002,0.014944720081984001,0.8684481382369991,20241.0
SOH_task1_Informer_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,0.003028005128726,5.40417640877422e-05,0.007351310458034,0.9767435193061821,20241.0
SOH_task1_Informer_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,0.009005855768918,0.000110220673377,0.010498603805899,0.9348400831222531,20241.0
SOH_task1_Informer_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,0.009998450055718,0.00015541230095500002,0.012466447427868002,0.9205302000045771,20241.0
SOH_task1_Informer_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,0.008686995133757001,0.00011080392869100001,0.010526344180107,0.9615040421485901,20241.0
SOH_task1_Informer_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,0.013209278695285001,0.000195476823137,0.013981302268803002,0.877712309360504,20241.0
SOH_task1_Informer_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,0.014850282110273002,0.000253775593591,0.015930335968732,0.8218647241592401,20241.0
SOH_task1_Informer_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,0.015812637284398003,0.000302649568766,0.017396826297044,0.8279404044151301,20241.0
SOH_task1_Informer_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,0.012349288910627,0.00020522282284200002,0.014325600117444002,0.8827134370803831,20241.0
SOH_task1_Informer_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,0.013423072174191001,0.00024378475791300003,0.015613608062267002,0.88191157579422,20241.0
SOH_task1_Informer_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,0.013655026443302002,0.00022453507699500002,0.014984495006501002,0.9004570245742791,20241.0
SOH_task1_Informer_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,0.012277401983737,0.00024413876235400002,0.015624940395355,0.866875648498535,20241.0
SOH_task1_Informer_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,0.010663799010217,0.000143273835419,0.011969705112278002,0.8974829316139221,20241.0
0,0.01240964436146844,0.0002441927806553589,0.01480179154896125,0.8541295789182184,
