,mae,mse,rmse,r2
RUL_CY25-025_1-#7_lenet5_mmd,19.656230926513672,685.1748657226562,26.175845081346587,0.8500836858913061
RUL_CY25-05_1-#12_lenet5_mmd,8.6673002243042,114.03877258300781,10.678893790229765,0.916469593321755
RUL_CY25-05_1-#18_lenet5_mmd,15.148985862731934,356.6773376464844,18.88590314616922,0.8023550527309301
RUL_CY25-05_1-#3_lenet5_mmd,21.072153091430664,607.8751220703125,24.65512364743508,0.569666828666167
RUL_CY25-05_1-#5_lenet5_mmd,15.617891311645508,362.79486083984375,19.047174615670528,0.783116854967782
RUL_CY25-1_1-#4_lenet5_mmd,2.165203809738159,6.9228973388671875,2.6311399314493302,0.8617342213079271
RUL_CY25-1_1-#5_lenet5_mmd,3.430010795593261,14.719841957092285,3.8366446222047053,0.6307232824153061
RUL_CY35-05_1-#1_lenet5_mmd,33.708736419677734,1700.4884033203125,41.23697859106936,0.8975479696153701
RUL_CY45-05_1-#11_lenet5_mmd,17.916061401367188,492.4075012207031,22.190256898483693,0.9858325799822
RUL_CY45-05_1-#15_lenet5_mmd,17.03168487548828,439.4820251464844,20.963826586443716,0.9734799353932281
RUL_CY45-05_1-#18_lenet5_mmd,19.60332489013672,552.3906860351562,23.502993129283688,0.9795333042408131
RUL_CY45-05_1-#1_lenet5_mmd,21.1830997467041,739.1781005859375,27.187830008773,0.9817059336443311
RUL_CY45-05_1-#25_lenet5_mmd,26.235998153686523,1001.472900390625,31.646056632550998,0.97495039005447
0,17.033590885309074,544.1248703736526,20.97220512931613,0.8620922794024298
