,mae,mse,rmse,r2
RUL_policy1C(4%)-6C_id9_cl300_lenet5_mmd,19.099899291992188,557.6749877929688,23.615143188068302,0.93951551972942
RUL_policy2C(10%)-6C_id10_cl148_lenet5_mmd,36.98334503173828,2277.287353515625,47.720932026895966,-2.1199152218961492
RUL_policy2C(2%)-5C_id11_cl438_lenet5_mmd,20.667871475219727,720.4645385742188,26.841470499475598,0.958017220764184
RUL_policy2C(7%)-5.5C_id12_cl335_lenet5_mmd,24.958003997802734,901.7732543945312,30.029539696680853,0.929207936098778
RUL_policy3.6C(22%)-5.5C_id13_cl444_lenet5_mmd,24.711078643798828,987.3824462890625,31.422642255053322,0.94991057996754
RUL_policy4.4C(55%)-6C_id19_cl461_lenet5_mmd,23.05057144165039,944.9124145507812,30.739427687430698,0.9526015675384361
RUL_policy4.9C(27%)-4.75C_id24_cl468_lenet5_mmd,28.981245040893555,1295.509033203125,35.99318037077475,0.9368315196964501
RUL_policy4C(31%)-5C_id28_cl458_lenet5_mmd,20.18081283569336,739.3720092773438,27.191395868497516,0.9619949908486131
RUL_policy5.2C(71%)-3C_id36_cl463_lenet5_mmd,29.114099502563477,1192.4638671875,34.532070126007504,0.9400843874452071
RUL_policy5.6C(47%)-4C_id39_cl465_lenet5_mmd,26.159990310668945,1057.2841796875,32.51590656413411,0.945708051299016
RUL_policy5.6C(58%)-3.5C_id40_cl459_lenet5_mmd,15.271635055541992,410.7865905761719,20.26787089400788,0.9778829625954071
RUL_policy5.6C(65%)-3C_id42_cl429_lenet5_mmd,25.46743392944336,1189.5577392578125,34.489965776408255,0.916397938686313
RUL_policy6C(20%)-4.5C_id43_cl466_lenet5_mmd,25.21351432800293,1179.945068359375,34.35032850438806,0.9345942461950211
RUL_policy6C(31%)-4.25C_id44_cl462_lenet5_mmd,25.741710662841797,1145.7198486328125,33.8484836976904,0.942440537133838
RUL_policy6C(40%)-4C_id45_cl457_lenet5_mmd,20.146005630493164,734.8256225585938,27.107667228269452,0.9546576638766101
RUL_policy6C(52%)-3.5C_id47_cl429_lenet5_mmd,17.530941009521484,492.27691650390625,22.187314314803995,0.9706938640316091
0,23.954884886741638,989.202241897583,30.80333366866167,0.7556639852506433
