,mae,mse,rmse,r2
policy1C(4%)-6C_id9_cl300,0.005249852314591,4.433935464476236e-05,0.006658780267043,0.9798534179485221
policy2C(10%)-6C_id10_cl148,0.006332352291792001,7.420901965815574e-05,0.008614465720992,0.9762427858702021
policy2C(2%)-5C_id11_cl438,0.005957734771072001,5.611717278952711e-05,0.007491139618878001,0.9704098740225471
policy2C(7%)-5.5C_id12_cl335,0.005362512078136,5.023013363825158e-05,0.007087322035737,0.9824729293566751
policy3.6C(22%)-5.5C_id13_cl444,0.0058885798789560006,9.468190546613188e-05,0.009730462757039001,0.953717540969751
policy4.4C(55%)-6C_id19_cl461,0.004122454673051001,3.2199593988480046e-05,0.005674468608467,0.974261993885782
policy4.9C(27%)-4.75C_id24_cl468,0.004903553519397,4.6926485083531595e-05,0.006850290875833001,0.974922486421082
policy4C(31%)-5C_id28_cl458,0.005457140970975,4.9999503971776e-05,0.007071032737286,0.9765074942755271
policy5.2C(71%)-3C_id36_cl463,0.0052439197897910005,4.465959864319303e-05,0.006682783749545,0.9696057342455231
policy5.6C(47%)-4C_id39_cl465,0.006085043773055,5.537183460546658e-05,0.007441225343010001,0.968546381650176
policy5.6C(58%)-3.5C_id40_cl459,0.00507528707385,3.9258105971384794e-05,0.006265628936617001,0.9768416438892431
policy5.6C(65%)-3C_id42_cl429,0.007002844940871,9.172353020403536e-05,0.009577240218561,0.9494732629332161
policy6C(20%)-4.5C_id43_cl466,0.006007127929478001,7.806303619872779e-05,0.008835328867604,0.966629927171029
policy6C(31%)-4.25C_id44_cl462,0.00687393033877,8.050589531194419e-05,0.008972507749338,0.9499278580080701
policy6C(40%)-4C_id45_cl457,0.005257651209831,4.417328455019743e-05,0.0066462985601150005,0.9693331244234721
policy6C(52%)-3.5C_id47_cl429,0.007153554353863001,8.789805724518375e-05,0.00937539637803,0.946454096739027
0,0.005748346244217438,6.064728199817182e-05,0.00768589827650594,0.9678250344881153
