,mae,mse,rmse,r2
CY25-05_1-#1,0.06218839436769401,0.008978602476418001,0.09475548784328,0.8565488577368651
CY25-05_1-#10,0.079088628292083,0.010722916573286001,0.10355151651852301,0.8338588037452761
CY25-05_1-#11,0.07004002481698901,0.008271501399576001,0.090947794913217,0.8198879338258981
CY25-05_1-#12,0.049089413136243,0.0048519107513120005,0.06965565842997201,0.9171518456274571
CY25-05_1-#13,0.05494691058993301,0.005569539032876001,0.07462934431493,0.9007428009857421
CY25-05_1-#14,0.11857223510742101,0.028730310499668003,0.169500178465003,0.42215670845930303
CY25-05_1-#15,0.054598346352577,0.0049977963790290006,0.070695094448128,0.9309538613178451
CY25-05_1-#16,0.06395939737558301,0.006315257865935,0.079468596728113,0.889288708290453
CY25-05_1-#17,0.053389769047498,0.004782835021615001,0.069158043795461,0.9168255297795601
CY25-05_1-#18,0.046226538717746006,0.004521980416029,0.06724567209887701,0.9277449393131341
CY25-05_1-#19,0.057366602122783,0.005806357599794001,0.07619945931432101,0.8846664926246111
CY25-05_1-#2,0.070558324456214,0.00846920069307,0.09202826029579601,0.821350051106928
CY25-05_1-#20,0.044738825410604005,0.0038323784247040003,0.061906206673515006,0.934848634258391
CY25-05_1-#21,0.071293555200099,0.008342633023858001,0.091338015217422,0.8223414988873421
CY25-05_1-#22,0.082099564373493,0.011008908972144,0.10492334807917601,0.8084736516127291
CY25-05_1-#23,0.07574473321437801,0.008330732583999,0.091272846915167,0.877929449285595
CY25-05_1-#3,0.061414413154125005,0.0058348933234810005,0.076386473432677,0.9130663431197761
CY25-05_1-#4,0.05905620381236001,0.0060486546717580005,0.077773097352223,0.906340964583753
CY25-05_1-#5,0.091811724007129,0.014362309128046001,0.119842851802041,0.757987898172775
CY25-05_1-#6,0.053236462175846,0.0047320351004600004,0.068789789216569,0.897458914959072
CY25-05_1-#7,0.066234268248081,0.007918351329863,0.088985118586553,0.878682099738268
CY25-05_1-#8,0.056395843625068005,0.005439840257167001,0.07375527274146401,0.902698086299012
CY25-05_1-#9,0.05642179027199701,0.0058697010390460005,0.07661397417603401,0.8998004461990421
CY45-05_1-#1,0.06754389405250501,0.006732666399329,0.08205282688201401,0.884543334848596
CY45-05_1-#10,0.057531621307134004,0.006456036586314001,0.08034946537665501,0.881199777151433
CY45-05_1-#11,0.06429228931665401,0.008008260279893,0.089488883554852,0.8324413412586641
CY45-05_1-#12,0.070986531674861,0.007972326129674,0.08928788344268701,0.8689311643444141
CY45-05_1-#13,0.060702275484800006,0.0060620829463,0.077859379308471,0.891986689533071
CY45-05_1-#14,0.06643201410770401,0.007358586881309001,0.08578220608791601,0.8440734961762221
CY45-05_1-#15,0.05962995067238801,0.005944625008851,0.077101394337919,0.908880463694353
CY45-05_1-#16,0.054455757141113004,0.006065536290407,0.077881552953232,0.7835205794074741
CY45-05_1-#17,0.164446547627449,0.03973443433642301,0.19933498021276602,-0.11784878414900901
CY45-05_1-#18,0.13151164352893802,0.026029136031866,0.161335476668543,0.328028353023178
CY45-05_1-#19,0.10370151698589301,0.018633289262652,0.13650380676982002,0.455445844010443
CY45-05_1-#2,0.07950805872678701,0.010113008320331001,0.10056345419848801,0.775945939594277
CY45-05_1-#20,0.08487149327993301,0.013688595034182,0.116998269364046,0.747861798668575
CY45-05_1-#21,0.05746582522988301,0.0054224883206180005,0.07363754694867801,0.9158624948996461
CY45-05_1-#22,0.08162870258092801,0.012184145860373,0.11038181852268,0.7435109758226751
CY45-05_1-#23,0.136211782693862,0.025902392342686,0.16094220186976002,-1.195872613644561
CY45-05_1-#24,0.061188723891973,0.0065779625438150005,0.081104639471582,0.8971022253441061
CY45-05_1-#25,0.184876546263694,0.049114473164081004,0.22161785389287,-1.198165256717498
CY45-05_1-#26,0.204674258828163,0.05781884491443601,0.24045549466468003,-1.656206802609245
CY45-05_1-#27,0.21795336902141502,0.063466802239418,0.251926184108397,-4.9689713190394444
CY45-05_1-#28,0.208300217986106,0.052925247699022,0.23005487975485803,-2.467374208406331
CY45-05_1-#3,0.05725498124957001,0.005205052439123,0.072146049366014,0.9042013631383531
CY45-05_1-#4,0.06162780523300101,0.006184269208461,0.078640124672212,0.888606371555667
CY45-05_1-#5,0.045757152140140006,0.0035165303852400004,0.059300340515387004,0.9335771516633511
CY45-05_1-#6,0.07475296407938001,0.008564921095967001,0.092546858920048,0.8713835154866081
CY45-05_1-#7,0.058931771665811004,0.005918554030358,0.07693213912506701,0.890344231792861
CY45-05_1-#8,0.068522930145263,0.007750378455966001,0.08803623376750401,0.84630464418851
CY45-05_1-#9,0.072042316198349,0.009549424983561,0.09772115934413,0.783232534979021
0,0.08147597860764001,0.013071347406937061,0.10390990598940666,0.5096735259989066
