,mae,mse,rmse,r2
CY25-025_1-#7,0.101505532860755,0.020995941013097003,0.144899761949762,0.434219113466877
CY25-05_1-#12,0.13895224034786202,0.036913428455591,0.192128676817364,0.010411885755473001
CY25-05_1-#18,0.09333248436450901,0.016336388885974003,0.127813883776274,0.5199979464699911
CY25-05_1-#3,0.050988707691431004,0.003919537644833,0.062606210912602,0.9089612686489491
CY25-05_1-#5,0.07413218915462401,0.009916405193507,0.09958114878584001,0.8006183461613451
CY25-1_1-#4,0.20914463698863903,0.064908750355243,0.25477195755271703,-0.6290043295555781
CY25-1_1-#5,0.294884353876113,0.12246182560920701,0.34994546090670603,-15.566620918546562
CY35-05_1-#1,0.034511160105466,0.002111461712047,0.04595064430503001,0.9601505889928541
CY45-05_1-#1,0.039667196571826005,0.0031429126393040002,0.05606168601910701,0.9390908925604451
CY45-05_1-#11,0.028460454195737003,0.003094575600698,0.05562890975651501,0.9474989211697191
CY45-05_1-#15,0.040461082011461,0.002990368986502,0.05468426635241801,0.9568179529032691
CY45-05_1-#18,0.023485591635107002,0.001003207406029,0.031673449544201,0.983642337295581
CY45-05_1-#25,0.034685119986534,0.0020617162808770004,0.045406126028076005,0.9675816894834591
0,0.08955467306077415,0.022296655367916078,0.11701170636204711,-0.5974334080918599
