,mae,mse,rmse,r2,exp_itr
soh_task6_TSMixer_tongji_nca_CY25-025_1-#7_task6,0.64040458202362,0.416546672582626,0.645404279232025,-2.786705017089843,1.0
soh_task6_TSMixer_tongji_nca_CY25-05_1-#12_task6,0.289578527212142,0.088259108364582,0.297084331512451,-0.22167718410491902,1.0
soh_task6_TSMixer_tongji_nca_CY25-05_1-#18_task6,0.26499056816101,0.07698770612478201,0.277466595172882,-0.461279869079589,1.0
soh_task6_TSMixer_tongji_nca_CY25-05_1-#3_task6,0.166173458099365,0.038328625261783,0.195776984095573,0.20642536878585802,1.0
soh_task6_TSMixer_tongji_nca_CY25-05_1-#5_task6,0.233254760503768,0.06251221150159801,0.250024408102035,-0.18029391765594402,1.0
soh_task6_TSMixer_tongji_nca_CY25-1_1-#4_task6,0.48613271117210305,0.27893266081810003,0.5281407833099361,-0.17619395256042403,1.0
soh_task6_TSMixer_tongji_nca_CY25-1_1-#5_task6,0.500718474388122,0.30066123604774403,0.548325836658477,0.024677991867065003,1.0
soh_task6_TSMixer_tongji_nca_CY35-05_1-#1_task6,0.347851693630218,0.125889673829078,0.354809343814849,-3.556999206542968,1.0
soh_task6_TSMixer_tongji_nca_CY45-05_1-#11_task6,0.35244792699813804,0.13467021286487502,0.36697441339492803,-5.471446990966797,1.0
soh_task6_TSMixer_tongji_nca_CY45-05_1-#15_task6,0.343830227851867,0.12355197221040701,0.351499617099761,-2.605948448181152,1.0
soh_task6_TSMixer_tongji_nca_CY45-05_1-#18_task6,0.33007141947746205,0.12024273723363801,0.34676033258438105,-3.856000900268554,1.0
soh_task6_TSMixer_tongji_nca_CY45-05_1-#1_task6,0.37841534614562905,0.15811464190483002,0.39763632416725103,-8.038469314575195,1.0
soh_task6_TSMixer_tongji_nca_CY45-05_1-#25_task6,0.33540660142898504,0.125679805874824,0.35451346635818404,-5.843077659606934,1.0
0,0.35917509977634066,0.1577213280476052,0.37803205503867177,-2.535922238459954,
