,mae,mse,rmse,r2,exp_itr
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#10_task7,0.07056774944067,0.007469292730093001,0.086425073444843,0.830176770687103,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#11_task7,0.07977139204740501,0.009576046839356001,0.097857281565666,0.7754389047622681,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#12_task7,0.07906844466924601,0.009755350649356,0.09876918047666501,0.7725585699081421,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#13_task7,0.08263020217418601,0.009727797470986,0.098629593849182,0.780062198638916,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#14_task7,0.06763193011283801,0.006957205012440001,0.08340986073017101,0.8454600572586061,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#15_task7,0.09915304929018001,0.012844139710068,0.11333198845386501,0.726074159145355,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#16_task7,0.08240143209695801,0.009650921449065,0.098239101469516,0.7888695597648621,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#17_task7,0.08302461355924601,0.009581688791513,0.097886100411415,0.78919506072998,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#18_task7,0.088286213576793,0.010619054548442001,0.103048793971538,0.7638641595840451,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#19_task7,0.07445260137319501,0.008482586592435,0.092100955545902,0.8143587112426751,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#1_task7,0.07052758336067201,0.007431783247739,0.08620779216289501,0.8296730518341061,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#20_task7,0.07340146601200101,0.008521490730345001,0.09231191873550401,0.8156824111938471,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#21_task7,0.06862930208444501,0.006962272338569,0.083440229296684,0.853137552738189,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#22_task7,0.06934056431055001,0.007183231879025,0.08475394546985601,0.847228050231933,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#23_task7,0.09329122304916301,0.011665800586342001,0.10800833255052501,0.729943454265594,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#24_task7,0.06860477477312,0.0069589181803160005,0.083420127630233,0.85535717010498,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#25_task7,0.069324344396591,0.007469748612493001,0.086427710950374,0.8468780517578121,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#26_task7,0.06843373179435701,0.006914746481925,0.08315495401620801,0.8555188775062561,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#27_task7,0.06623640656471201,0.006363820284605,0.079773552715778,0.875673770904541,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#28_task7,0.07303215563297201,0.008097760379314001,0.089987553656101,0.827372014522552,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#2_task7,0.07212041318416501,0.007543197833001,0.086851581931114,0.8254430294036861,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#3_task7,0.102616265416145,0.016089649870991003,0.126844987273216,0.6111764907836911,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#4_task7,0.119816109538078,0.020044038072228,0.14157697558403,0.5337504148483271,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#5_task7,0.11315812915563501,0.018306057900190003,0.13529987633228302,0.526699185371398,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#6_task7,0.142643272876739,0.025617128238081002,0.160053521394729,0.413259208202362,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#7_task7,0.070125482976436,0.0077192927710710004,0.08785950392484601,0.817165195941925,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#8_task7,0.07191664725542,0.007834514603018001,0.08851279318332601,0.8190393447875971,1.0
soh_task7_TSMixer_tongji_ncm_CY45-05_1-#9_task7,0.069247379899024,0.0075912945903830005,0.087128035724163,0.820316910743713,1.0
0,0.08176617430789081,0.010106386799763929,0.09861826151609387,0.7710490120308738,
