,mae,mse,rmse,r2,exp_itr
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#10_task7,37.9565544128418,1861.8231201171875,43.14884948730469,0.722508072853088,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#11_task7,119.17769622802734,16406.955078125,128.08963012695312,0.7534964084625241,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#12_task7,138.1204071044922,22427.9609375,149.75967407226562,0.693003296852111,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#13_task7,185.52642822265625,40693.046875,201.7251739501953,0.55726420879364,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#14_task7,161.4198455810547,31241.6875,176.75318908691406,0.6571223735809321,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#15_task7,40.89500045776367,2253.5693359375,47.47177505493164,0.6680611371994011,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#16_task7,44.16120529174805,2516.618408203125,50.16590881347656,0.8889326453208921,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#17_task7,43.95401382446289,2508.25244140625,50.082454681396484,0.8862178921699521,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#18_task7,43.86298370361328,2470.44677734375,49.703590393066406,0.89038860797882,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#19_task7,130.13719177246094,19805.712890625,140.73277282714844,0.722178697586059,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#1_task7,41.503658294677734,2197.75390625,46.88020706176758,0.7599437832832331,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#20_task7,136.2279815673828,22011.763671875,148.36361694335938,0.701313078403472,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#21_task7,175.78729248046875,37355.921875,193.27679443359375,0.6404783725738521,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#22_task7,168.42572021484375,34185.625,184.8935546875,0.634493589401245,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#23_task7,119.12368774414062,15586.8359375,124.84725189208984,0.8098099827766411,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#24_task7,183.63389587402344,41020.9765625,202.53636169433594,0.6037461757659911,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#25_task7,232.2198944091797,66646.0,258.15887451171875,0.4729625582695,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#26_task7,176.64979553222656,37943.58203125,194.79112243652344,0.604291319847106,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#27_task7,240.47645568847656,71136.6953125,266.7146301269531,0.43951845169067305,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#28_task7,194.04541015625,45973.03125,214.41322326660156,0.559083461761474,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#2_task7,39.96025848388672,2022.2880859375,44.96985626220703,0.7821737527847291,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#3_task7,24.611841201782227,794.2887573242188,28.183128356933594,0.445277154445648,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#4_task7,24.49997329711914,782.2315673828125,27.968402862548828,0.457163989543914,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#5_task7,24.07033920288086,763.0939331054688,27.624155044555664,0.47908765077590904,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#6_task7,24.354015350341797,782.8864135742188,27.9801082611084,0.461056530475616,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#7_task7,35.774776458740234,1636.1363525390625,40.449180603027344,0.769164025783538,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#8_task7,36.52887725830078,1709.0032958984375,41.340091705322266,0.753544330596923,1.0
rul_task7_TSMixer_tongji_ncm_CY45-05_1-#9_task7,37.02277755737305,1756.689697265625,41.91288375854492,0.744439125061035,1.0
0,102.14742776325771,18803.245607648576,112.60487365722656,0.6627400240727831,
