,mae,mse,rmse,r2,exp_itr
soh_task1_TSMixer_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,0.056126423180103004,0.007413284387439,0.086100429296493,0.220200061798095,1.0
soh_task1_TSMixer_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,0.287165611982345,0.08271627873182201,0.287604391574859,-20.121835708618164,1.0
soh_task1_TSMixer_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,0.081164583563804,0.007359007839113,0.08578465878963401,-0.21397697925567602,1.0
soh_task1_TSMixer_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,0.250263005495071,0.06452362239360801,0.25401499867439203,-11.738707542419434,1.0
soh_task1_TSMixer_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,0.29729822278022705,0.08877500146627401,0.297951340675354,-31.711639404296875,1.0
soh_task1_TSMixer_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,0.07191093266010201,0.005357366986572,0.07319403439760201,-1.012172222137451,1.0
soh_task1_TSMixer_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,0.11543358117341901,0.013658328913152001,0.11686885356903001,-2.31014084815979,1.0
soh_task1_TSMixer_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,0.08431260287761601,0.007537502329796001,0.08681879192590701,-0.344221472740173,1.0
soh_task1_TSMixer_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,0.28423029184341403,0.081160478293895,0.28488677740097,-52.78581619262695,1.0
soh_task1_TSMixer_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,0.24562160670757202,0.06080817058682401,0.24659313261508903,-33.75953674316406,1.0
soh_task1_TSMixer_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,0.085799448192119,0.009412478655576,0.09701792895793901,-0.7532191276550291,1.0
soh_task1_TSMixer_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,0.097549013793468,0.011030385270714,0.10502564162015901,-2.79857587814331,1.0
soh_task1_TSMixer_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,0.186577349901199,0.036255627870559005,0.19040910899639102,-16.74817657470703,1.0
soh_task1_TSMixer_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,0.063805237412452,0.0044082836247980005,0.06639491021633101,-0.9068435430526731,1.0
soh_task1_TSMixer_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,0.188522771000862,0.036303743720054,0.19053541123867002,-17.318565368652344,1.0
soh_task1_TSMixer_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,0.19668874144554102,0.039256602525711004,0.19813278317451402,-20.041170120239258,1.0
0,0.16202933900058214,0.03474851022474419,0.16670832457020837,-13.271524854004383,
