,mae,mse,rmse,r2,exp_itr
rul_task10_TSMixer_xjtu_pseudo_3C_battery-10_task10,91.4921875,10040.4375,100.20198059082031,-195.43397521972656,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-11_task10,76.67597961425781,6835.0029296875,82.67407989501953,-113.61911010742188,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-12_task10,96.04638671875,11608.267578125,107.74166870117188,-62.54044723510742,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-13_task10,96.44822692871094,11979.1796875,109.4494400024414,-54.3526496887207,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-14_task10,81.85423278808594,7911.84765625,88.94857025146484,-125.56019592285156,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-15_task10,95.68821716308594,10732.4658203125,103.59761810302734,-128.59471130371094,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-1_task10,90.65203857421875,10789.0927734375,103.87055969238281,-7.212955474853516,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-2_task10,127.34097290039062,20270.484375,142.37445068359375,-36.89997863769531,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-3_task10,82.6253433227539,7884.4638671875,88.79450225830078,-1.871728658676147,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-4_task10,98.65827178955078,12292.951171875,110.87358093261719,-6.047566413879394,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-5_task10,102.96244812011719,13415.6806640625,115.82608032226562,-10.770953178405762,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-6_task10,118.89620208740234,18045.380859375,134.33309936523438,-16.640798568725586,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-7_task10,69.97239685058594,6506.70166015625,80.66413116455078,-1.244855880737304,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-8_task10,122.03824615478516,17994.1796875,134.1423797607422,-29.42413330078125,1.0
rul_task10_TSMixer_xjtu_pseudo_3C_battery-9_task10,112.2479476928711,16179.9931640625,127.20059967041016,-24.660179138183594,1.0
0,97.57327321370443,12165.741959635418,108.71284942626953,-54.324949248631796,
