,mae,mse,rmse,r2,exp_itr
RUL_task6_DRNet_tongji_nca_CY25-025_1-#7_task6,9.565245628356934,124.5051040649414,11.158185518485585,0.9713779549472711,20241.0
RUL_task6_DRNet_tongji_nca_CY25-05_1-#12_task6,4.437571048736572,31.32313346862793,5.596707377434336,0.9823470365085101,20241.0
RUL_task6_DRNet_tongji_nca_CY25-05_1-#18_task6,5.55691385269165,65.28244018554688,8.079754958261226,0.9751359107109011,20241.0
RUL_task6_DRNet_tongji_nca_CY25-05_1-#3_task6,8.439701080322266,112.32093811035156,10.598157297867944,0.9652899645821371,20241.0
RUL_task6_DRNet_tongji_nca_CY25-05_1-#5_task6,5.16877555847168,52.63722610473633,7.255151694123034,0.982961389436185,20241.0
RUL_task6_DRNet_tongji_nca_CY25-1_1-#4_task6,1.6225049495697021,4.39846134185791,2.097250901026844,0.9470802736121531,20241.0
RUL_task6_DRNet_tongji_nca_CY25-1_1-#5_task6,1.749650001525879,4.475243091583252,2.115477036411232,0.938074733741845,20241.0
RUL_task6_DRNet_tongji_nca_CY35-05_1-#1_task6,16.678131103515625,450.168701171875,21.217179387747915,0.9836193323619781,20241.0
RUL_task6_DRNet_tongji_nca_CY45-05_1-#11_task6,14.73512077331543,367.9393310546875,19.181744734374075,0.9884411134063561,20241.0
RUL_task6_DRNet_tongji_nca_CY45-05_1-#15_task6,8.938247680664062,137.7371368408203,11.736146592507284,0.9922337605026431,20241.0
RUL_task6_DRNet_tongji_nca_CY45-05_1-#18_task6,10.277124404907227,176.9479217529297,13.302177331284142,0.993630443487949,20241.0
RUL_task6_DRNet_tongji_nca_CY45-05_1-#1_task6,16.13477325439453,474.7103576660156,21.787848853570093,0.9882711750726101,20241.0
RUL_task6_DRNet_tongji_nca_CY45-05_1-#25_task6,12.521904945373535,340.6015930175781,18.455394686041753,0.9915305410185101,20241.0
0,8.909666483218853,180.2344298362732,11.737013566856575,0.9769225868760807,
