,mae,mse,rmse,r2
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#1,0.06057270616292901,0.005384452641010001,0.073378829651407,0.8986133910550551
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#10,0.063740782439708,0.006095584947615001,0.07807422716630501,0.8782427948534061
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#11,0.087181359529495,0.010311722755432,0.10154665309813,0.852685311537673
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#12,0.08122919499874101,0.009571394883096001,0.097833505932764,0.8781651216464411
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#13,0.09785600006580301,0.013235490769147,0.115045602997888,0.8334745620581361
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#14,0.08315631747245701,0.010870588012039,0.10426211206396901,0.857868015890282
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#15,0.048918217420578,0.004929286893457,0.07020888044583201,0.903333753377148
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#16,0.15218579769134502,0.028351474553346002,0.16837896113632,0.5269481617146471
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#17,0.042716600000858,0.0030929478816680003,0.055614277678207,0.9493871076356181
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#18,0.041117452085018005,0.0029806408565490002,0.054595245732106,0.9496081309514941
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#19,0.055959917604923005,0.0051015536300830005,0.071425161043457,0.9371854761728451
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#2,0.064905904233455,0.006506624631583,0.08066365124133401,0.876990006222058
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#20,0.056055005639791,0.005257095675915,0.07250583201312401,0.9342955490295961
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#21,0.062991395592689,0.0062682689167550005,0.079172399968397,0.9254294293789511
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#22,0.05713082104921301,0.005416018422693,0.07359360313704501,0.9348530625903441
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#23,0.10880293697118701,0.015205071307718001,0.12330884521281801,0.7998933772140101
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#24,0.060153380036354,0.0058403695002190005,0.07642231022561201,0.9307605207092311
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#25,0.061878275126218005,0.006397192366421001,0.07998245036519701,0.9263445259127341
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#26,0.059724770486354,0.005729526747018001,0.075693637427581,0.932241438304068
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#27,0.06316631287336301,0.0069342409260570005,0.083272089718326,0.9238174400753071
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#28,0.063250869512557,0.006406047847121001,0.08003779011893,0.924695169225017
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#3,0.08017088472843101,0.010267071425914001,0.101326558344368,0.777743935484693
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#4,0.079224973917007,0.009370661340653001,0.096802176321888,0.8109267681942031
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#5,0.08235276490449901,0.010310252197086001,0.10153941203831501,0.7705921919757761
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#6,0.099959284067153,0.013700406998395,0.11704873770526401,0.7281222190027671
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#7,0.063240453600883,0.006339945830404,0.07962377679063401,0.8812801121455611
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#8,0.07257574796676601,0.007233298383653001,0.085048800013011,0.8547620032331431
SOH_DeNN_bagging_tongji_task7_CY45-05_1-#9,0.062872037291526,0.006046491675078001,0.07775919029335901,0.886944998737577
0,0.07189607726676076,0.008326918643433035,0.08836302563862815,0.8673287347974209
