,mae,mse,rmse,r2
RUL_DeNN_bagging_tongji_task6_CY25-025_1-#7,13.143750190734863,278.2007751464844,16.679351760379788,0.940793879912673
RUL_DeNN_bagging_tongji_task6_CY25-05_1-#12,8.91080379486084,118.0661392211914,10.86582436914896,0.9193433809313041
RUL_DeNN_bagging_tongji_task6_CY25-05_1-#18,12.490705490112305,249.07833862304688,15.782215897111751,0.8845244194990101
RUL_DeNN_bagging_tongji_task6_CY25-05_1-#3,20.585416793823242,602.3906860351562,24.543648588487333,0.706154527524533
RUL_DeNN_bagging_tongji_task6_CY25-05_1-#5,12.75440788269043,261.94818115234375,16.184813287534205,0.886152620865685
RUL_DeNN_bagging_tongji_task6_CY25-1_1-#4,3.161211490631103,13.226004600524902,3.636757429431457,0.7053033119367721
RUL_DeNN_bagging_tongji_task6_CY25-1_1-#5,5.100952625274658,30.092527389526367,5.485665628665893,0.275877308584686
RUL_DeNN_bagging_tongji_task6_CY35-05_1-#1,35.83863067626953,2380.669921875,48.7921092173212,0.877761600858824
RUL_DeNN_bagging_tongji_task6_CY45-05_1-#1,24.745431900024414,1115.7977294921875,33.40355863515424,0.9720373685150651
RUL_DeNN_bagging_tongji_task6_CY45-05_1-#11,20.982545852661133,707.1019287109375,26.591388243394466,0.9797660451641501
RUL_DeNN_bagging_tongji_task6_CY45-05_1-#15,17.96683120727539,535.883544921875,23.14915862233172,0.9719489841072421
RUL_DeNN_bagging_tongji_task6_CY45-05_1-#18,17.74007797241211,531.80908203125,23.060986146113745,0.9806390354450291
RUL_DeNN_bagging_tongji_task6_CY45-05_1-#25,24.111209869384766,1067.2161865234375,32.668274924204944,0.9741921737955641
0,16.73322890355037,607.0370035171509,21.60336559609844,0.8518842043954259
