,mae,mse,rmse,r2
SOH_DeNN_bagging_hust_task8_1-1,0.090828254818916,0.014624802395701,0.12093304922849402,0.623608485157207
SOH_DeNN_bagging_hust_task8_1-2,0.049703642725944006,0.004451174754649,0.066717124897955,0.9319062204089721
SOH_DeNN_bagging_hust_task8_10-1,0.027665760368108003,0.0014194330433380002,0.037675363877982,0.9797719054707421
SOH_DeNN_bagging_hust_task8_10-4,0.05858212709426801,0.008583412505686,0.092646708013216,0.8904422650029461
SOH_DeNN_bagging_hust_task8_10-6,0.055773876607418005,0.0056938426569100005,0.075457555333514,0.922930732563714
SOH_DeNN_bagging_hust_task8_10-7,0.038548991084098004,0.0032104547135530003,0.056660874627499004,0.9617771907268651
SOH_DeNN_bagging_hust_task8_2-5,0.058591112494468,0.005742873530834001,0.075781749325513,0.9213416222155251
SOH_DeNN_bagging_hust_task8_3-1,0.031907152384519,0.0020985810551790002,0.045810272376173,0.970881713648965
SOH_DeNN_bagging_hust_task8_4-5,0.040373075753450005,0.006273325067013001,0.079204324799934,0.8873719618222271
SOH_DeNN_bagging_hust_task8_5-3,0.042111851274967006,0.00244881468825,0.049485499777716005,0.9731476478537541
SOH_DeNN_bagging_hust_task8_6-1,0.103425696492195,0.022092256695032002,0.14863464163859,0.35124917129356403
SOH_DeNN_bagging_hust_task8_6-2,0.055634688585996,0.005694023799151,0.07545875561623801,0.9290800202827981
SOH_DeNN_bagging_hust_task8_6-6,0.09100767225027001,0.016800122335553003,0.12961528588693902,0.7202347737453221
SOH_DeNN_bagging_hust_task8_6-8,0.051348973065614006,0.0034859015140680004,0.059041523642841,0.9649378003819311
SOH_DeNN_bagging_hust_task8_7-5,0.032466311007738,0.001989991404116,0.044609319700216005,0.974102903606709
SOH_DeNN_bagging_hust_task8_7-6,0.056937180459499005,0.009303444996476,0.096454367430802,0.7858522570128471
SOH_DeNN_bagging_hust_task8_8-1,0.07210690528154301,0.010211871936917001,0.101053807137174,0.757194385197656
SOH_DeNN_bagging_hust_task8_8-5,0.09296918660402201,0.018862636759877,0.13734131483234402,0.44376001996122305
SOH_DeNN_bagging_hust_task8_8-6,0.060038354247808005,0.00680783484131,0.08250960453978001,0.882018154857917
SOH_DeNN_bagging_hust_task8_8-8,0.038999248296022006,0.003265202511101,0.057141950536378,0.9597323313835111
SOH_DeNN_bagging_hust_task8_9-4,0.045924264937639,0.004432758316397,0.06657896301683901,0.937585908419825
SOH_DeNN_bagging_hust_task8_9-6,0.049807805567979,0.0053794402629130005,0.07334466758336,0.9209488319628981
0,0.056579642336476416,0.007403281808364729,0.08055257835543168,0.8495398319535056
