,mae,mse,rmse,r2
RUL_DeNN_bagging_hust_task8_1-1,113.17061614990234,19710.064453125,140.39253702788122,0.8495448954048891
RUL_DeNN_bagging_hust_task8_1-2,130.627197265625,25007.9296875,158.13895689392922,0.95440789465856
RUL_DeNN_bagging_hust_task8_10-1,66.42060852050781,6400.96337890625,80.00602089159446,0.9711326042253361
RUL_DeNN_bagging_hust_task8_10-4,56.36667251586914,6554.94580078125,80.96261977469139,0.97649036569762
RUL_DeNN_bagging_hust_task8_10-6,83.7848892211914,13610.041015625,116.66208045301181,0.9696233266470811
RUL_DeNN_bagging_hust_task8_10-7,47.425819396972656,4114.97265625,64.14805263022409,0.9855745379509091
RUL_DeNN_bagging_hust_task8_2-5,79.0729751586914,10472.4794921875,102.33513322504398,0.9370176709877881
RUL_DeNN_bagging_hust_task8_3-1,37.3023567199707,2443.41015625,49.430862386266334,0.9920774651010851
RUL_DeNN_bagging_hust_task8_4-5,49.711341857910156,6189.05908203125,78.67057316450192,0.9635772093169861
RUL_DeNN_bagging_hust_task8_5-3,94.47451782226562,13576.638671875,116.51883397921128,0.9793678554226121
RUL_DeNN_bagging_hust_task8_6-1,146.51222229003906,34149.86328125,184.7968162097226,0.761858923715347
RUL_DeNN_bagging_hust_task8_6-2,94.31167602539062,13514.3955078125,116.2514322828433,0.9590258221222211
RUL_DeNN_bagging_hust_task8_6-6,251.02047729492188,104328.765625,322.9996371901987,0.75662493708623
RUL_DeNN_bagging_hust_task8_6-8,90.80613708496094,15241.68359375,123.45721361568954,0.974691772708793
RUL_DeNN_bagging_hust_task8_7-5,40.65156555175781,2737.510986328125,52.32122883044821,0.990640199158997
RUL_DeNN_bagging_hust_task8_7-6,69.43199157714844,8781.7421875,93.71095020060356,0.9290221661424151
RUL_DeNN_bagging_hust_task8_8-1,72.31787109375,10165.82421875,100.82571209146008,0.8991078627672511
RUL_DeNN_bagging_hust_task8_8-5,98.35588836669922,20309.626953125,142.51184846575038,0.7889381912382181
RUL_DeNN_bagging_hust_task8_8-6,103.9378433227539,17412.603515625,131.9568244374841,0.9565947181554181
RUL_DeNN_bagging_hust_task8_8-8,42.09562683105469,3145.113525390625,56.0813117302959,0.987174707866954
RUL_DeNN_bagging_hust_task8_9-4,55.73025131225586,5545.42626953125,74.46761893287075,0.98198845851072
RUL_DeNN_bagging_hust_task8_9-6,53.4154052734375,5379.5205078125,73.34521462108145,0.9776601381491571
0,85.31563412059437,15854.208207563921,111.81779450158201,0.9337337146833904
