,mae,mse,rmse,r2
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#1,19.430402755737305,584.2555541992188,24.17137882288097,0.9652172487561761
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#10,18.62212371826172,545.7094116210938,23.360424046260242,0.958423295368055
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#11,41.11534118652344,2575.66455078125,50.75100541645702,0.9508885278943171
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#12,36.8706169128418,2146.5732421875,46.331126062157175,0.9600249402764941
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#13,45.1190185546875,3052.83984375,55.25250984118278,0.9505453844729581
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#14,42.81248474121094,2948.814697265625,54.302989763599804,0.95225821527714
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#15,17.9989070892334,508.25738525390625,22.544564428125604,0.955748234723609
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#16,31.317903518676758,1497.0274658203125,38.6914391800087,0.9444947094849091
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#17,29.706806182861328,1382.8316650390625,37.186444641012166,0.9477967308998341
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#18,28.112272262573242,1227.490234375,35.035556715642464,0.954058400978761
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#19,34.833343505859375,1836.8179931640625,42.8581146711339,0.9621790938739091
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#2,20.33221435546875,648.5498046875,25.466641016975522,0.9614426730053831
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#20,36.710968017578125,2080.532958984375,45.61285957911842,0.9577357052075811
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#21,38.27887725830078,2296.033447265625,47.916943217046146,0.9638722259049001
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#22,38.19379806518555,2166.229736328125,46.54277319120687,0.962137310443356
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#23,36.01521682739258,2525.1181640625,50.250553868216215,0.960775206050233
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#24,41.53215026855469,2572.174072265625,50.716605488396254,0.958127470242746
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#25,41.02234649658203,2511.867919921875,50.11853868502028,0.9631863773973581
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#26,38.65965270996094,2343.222412109375,48.40684261661129,0.9593167588053291
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#27,38.54326248168945,2398.62353515625,48.975744355305615,0.965576568035547
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#28,40.79513168334961,2444.098876953125,49.43782840045793,0.9605321206021131
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#3,10.92581844329834,205.03720092773438,14.319120117092893,0.9339462944315401
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#4,9.775941848754883,149.70407104492188,12.235361500377579,0.955321047787237
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#5,10.364043235778809,182.2512969970703,13.500048036843065,0.940418132419885
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#6,11.199762344360352,189.4440155029297,13.763866299224564,0.9435677951563721
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#7,18.430532455444336,530.1640014648438,23.025290475145884,0.959565627821167
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#8,18.301013946533203,547.6616821289062,23.40217259420386,0.9556629053898941
RUL_DeNN_bagging_tongji_task7_CY45-05_1-#9,16.285768508911133,466.4437561035156,21.597309001436166,0.9637395801946561
0,28.975204263414657,1520.1228212629046,36.27764471539784,0.9559485207464808
