,mae,mse,rmse,r2,exp_itr
soh_task6_PatchTST_tongji_nca_CY25-025_1-#7_task6,0.28815409541130005,0.08874460309743801,0.29790031909942605,-0.8925818204879761,20241.0
soh_task6_PatchTST_tongji_nca_CY25-05_1-#12_task6,0.030727664008736003,0.00210401113145,0.04586949944496101,0.9646367430686951,20241.0
soh_task6_PatchTST_tongji_nca_CY25-05_1-#18_task6,0.047593541443347,0.0037620591465380004,0.06133562698960301,0.9329391121864311,20241.0
soh_task6_PatchTST_tongji_nca_CY25-05_1-#3_task6,0.072779454290866,0.007492764852941001,0.08656075596809301,0.842400610446929,20241.0
soh_task6_PatchTST_tongji_nca_CY25-05_1-#5_task6,0.07374339550733501,0.011714190244674001,0.10823211073875401,0.810421764850616,20241.0
soh_task6_PatchTST_tongji_nca_CY25-1_1-#4_task6,0.15241256356239302,0.034751426428556005,0.18641734123229903,0.442247629165649,20241.0
soh_task6_PatchTST_tongji_nca_CY25-1_1-#5_task6,0.213860645890235,0.052703730762004006,0.22957293689250902,0.19190639257431003,20241.0
soh_task6_PatchTST_tongji_nca_CY35-05_1-#1_task6,0.105414189398288,0.013413784094154,0.115817889571189,0.7681974768638611,20241.0
soh_task6_PatchTST_tongji_nca_CY45-05_1-#11_task6,0.023901732638478,0.0007957816123960001,0.028209600597620003,0.9851689934730531,20241.0
soh_task6_PatchTST_tongji_nca_CY45-05_1-#15_task6,0.065527394413948,0.011194598861038001,0.10580453276634201,0.775528073310852,20241.0
soh_task6_PatchTST_tongji_nca_CY45-05_1-#18_task6,0.088119439780712,0.011511967517435,0.107293836772441,0.765044689178466,20241.0
soh_task6_PatchTST_tongji_nca_CY45-05_1-#1_task6,0.036022488027811,0.0023092946503310004,0.048055119812488,0.955388009548187,20241.0
soh_task6_PatchTST_tongji_nca_CY45-05_1-#25_task6,0.037725795060396,0.002182363765314,0.046715777367353,0.9635319709777831,20241.0
0,0.09507556918721886,0.018667736628020692,0.11290656517331368,0.6542176650120658,
