,mae,mse,rmse,r2,exp_itr
rul_task8_PatchTST_hust_pseudo_HUST_1-1_task8,149.29083251953125,32553.859375,180.4268798828125,0.7934489846229551,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_1-2_task8,257.5269470214844,83046.359375,288.1776428222656,0.7938370108604431,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_10-1_task8,102.94453430175781,13057.4033203125,114.26899719238281,0.9215897321701051,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_10-4_task8,128.8589324951172,23103.986328125,151.9999542236328,0.8730307817459101,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_10-6_task8,226.3792266845703,64346.609375,253.6663360595703,0.846179068088531,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_10-7_task8,79.50435638427734,15136.0458984375,123.02864074707031,0.934686005115509,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_2-5_task8,214.66342163085938,88842.6875,298.0649108886719,-0.34851324558258,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_3-1_task8,72.36426544189453,10569.052734375,102.80590057373047,0.9661572575569151,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_4-5_task8,103.62512969970703,12876.8896484375,113.47638702392578,0.9574732184410091,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_5-3_task8,267.9444885253906,101542.890625,318.657958984375,0.617494702339172,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_6-1_task8,193.84066772460938,56266.8671875,237.2063751220703,0.592683672904968,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_6-2_task8,206.3738250732422,63291.7890625,251.57859802246094,0.700318872928619,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_6-6_task8,607.8176879882812,671772.0625,819.6170043945312,-9.821900367736816,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_6-8_task8,229.45541381835938,80954.9609375,284.5258483886719,0.683058142662048,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_7-5_task8,97.21995544433594,20435.779296875,142.95376586914062,0.9108974337577821,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_7-6_task8,51.22150802612305,4064.26416015625,63.751583099365234,0.9754788875579831,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_8-1_task8,121.20278930664062,22719.453125,150.729736328125,0.8127968311309811,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_8-5_task8,156.42173767089844,34449.5,185.6057586669922,0.7038642168045041,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_8-6_task8,283.7603454589844,116887.40625,341.88800048828125,0.632105112075805,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_8-8_task8,81.93403625488281,11818.3427734375,108.71220397949219,0.9458399415016171,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_9-4_task8,73.54895782470703,9885.349609375,99.42509460449219,0.9688194990158081,20241.0
rul_task8_PatchTST_hust_pseudo_HUST_9-6_task8,56.529666900634766,5594.083984375,74.79360961914062,0.9797512888908381,20241.0
0,171.01948755437678,70146.16559392755,213.88005395369098,0.2926862294023686,
