,mae,mse,rmse,r2,exp_itr
soh_task10_PatchTST_xjtu_pseudo_3C_battery-10_task10,0.6864468455314631,0.5472254157066341,0.7397468686103821,-36.009613037109375,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-11_task10,0.653688549995422,0.504211246967315,0.7100783586502071,-23.24930191040039,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-12_task10,0.544718503952026,0.32981520891189503,0.574295401573181,-13.985458374023438,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-13_task10,0.606156170368194,0.404285281896591,0.6358343362808221,-24.683406829833984,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-14_task10,0.6571471095085141,0.5002006888389581,0.7072486877441401,-26.776779174804688,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-15_task10,0.629548788070678,0.47437912225723206,0.6887518763542171,-25.43143081665039,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-1_task10,0.30021274089813205,0.095432922244071,0.308922201395034,-1.055824279785156,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-2_task10,0.457911908626556,0.221735581755638,0.47088807821273804,-8.973189353942871,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-3_task10,0.405109167098999,0.19608543813228602,0.442815363407135,-1.53216552734375,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-4_task10,0.316870391368865,0.10674569755792601,0.326719611883163,-1.5977258682250972,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-5_task10,0.34892034530639604,0.128925517201423,0.35906198620796204,-1.937638044357299,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-6_task10,0.39316666126251204,0.165296122431755,0.40656626224517806,-3.145410537719726,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-7_task10,0.36245372891426003,0.14945235848426802,0.3865906894207,-1.129842519760131,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-8_task10,0.42322805523872303,0.18842065334320002,0.434074491262435,-7.035798072814941,20241.0
soh_task10_PatchTST_xjtu_pseudo_3C_battery-9_task10,0.43740290403366006,0.21501223742961803,0.46369412541389404,-8.465449333190918,20241.0
0,0.4815321246782934,0.28181489954392075,0.5103525559107459,-12.333935578664144,
