,mae,mse,rmse,r2,exp_itr
rul_task10_PatchTST_xjtu_pseudo_3C_battery-10_task10,65.06837463378906,5866.65625,76.59410095214844,-81.05252075195312,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-11_task10,48.017276763916016,3417.19775390625,58.45680236816406,-65.90365600585938,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-12_task10,71.55547332763672,7247.15380859375,85.13021850585938,-23.982635498046875,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-13_task10,75.95287322998047,7920.98046875,88.99989318847656,-19.80828094482422,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-14_task10,53.653079986572266,4184.43505859375,64.68721008300781,-57.99214172363281,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-15_task10,64.91292572021484,5925.1484375,76.97498321533203,-77.92002868652344,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-1_task10,81.74056243896484,8699.5986328125,93.27163696289062,-3.881430149078369,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-2_task10,99.18276977539062,12555.146484375,112.04975128173828,-10.877761840820312,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-3_task10,73.26651763916016,6337.78076171875,79.61018371582031,-1.058125734329223,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-4_task10,96.83601379394531,11539.4912109375,107.42202758789062,-4.256977081298828,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-5_task10,85.99898529052734,9525.28125,97.59754943847656,-4.930884838104248,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-6_task10,100.99794006347656,13052.96875,114.24958801269531,-7.242781639099121,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-7_task10,84.45655059814453,8345.9013671875,91.35590362548828,-1.428810596466064,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-8_task10,82.40479278564453,9210.92578125,95.97357177734375,-9.529777526855469,20241.0
rul_task10_PatchTST_xjtu_pseudo_3C_battery-9_task10,98.60408782958984,12939.34375,113.75123596191406,-16.682666778564453,20241.0
0,78.84321492513021,8451.200651041667,90.40831044514974,-25.769898653030396,
