,mae,mse,rmse,r2,exp_itr
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#10_task7,0.091788426041603,0.026102757081389,0.161563470959663,-0.5284879207611081,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#11_task7,0.152480259537696,0.042376689612865004,0.205855995416641,-2.399080753326416,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#12_task7,0.16447886824607802,0.055747352540493005,0.236108779907226,-2.257215499877929,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#13_task7,0.17796774208545602,0.057840101420879,0.240499690175056,-2.793983221054077,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#14_task7,0.18046729266643502,0.057807102799415006,0.240431070327758,-2.7024731636047363,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#15_task7,0.09276920557022,0.018376035615801003,0.135558232665061,0.621712446212768,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#16_task7,0.10996697843074701,0.018366683274507002,0.135523736476898,0.355863690376281,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#17_task7,0.12023298442363702,0.019366342574357,0.139163002371788,0.397630929946899,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#18_task7,0.10696180164813901,0.017520450055599,0.132364839315414,0.368209183216094,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#19_task7,0.15454895794391602,0.04854376241564701,0.22032648324966403,-1.122266769409179,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#1_task7,0.164329513907432,0.044419072568416006,0.210758328437805,-1.739262580871582,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#20_task7,0.165505155920982,0.053120262920856004,0.230478331446647,-1.349547624588012,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#21_task7,0.17943750321865,0.065035626292228,0.25502082705497703,-1.6178369522094722,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#22_task7,0.18407884240150402,0.063146263360977,0.25128918886184604,-1.6657483577728271,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#23_task7,0.13841126859188002,0.037832383066415,0.19450548291206302,-0.857037901878356,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#24_task7,0.18885262310504902,0.06736907362937901,0.259555518627166,-1.808467864990234,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#25_task7,0.21842698752880002,0.085131555795669,0.291773110628128,-2.322429180145263,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#26_task7,0.18848679959774,0.066298015415668,0.25748401880264205,-1.776651859283447,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#27_task7,0.207339093089103,0.08091164380311901,0.284449726343154,-2.229313373565674,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#28_task7,0.191937386989593,0.067898467183113,0.26057335734367304,-1.816084861755371,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#2_task7,0.14598231017589502,0.039341770112514,0.19834759831428503,-1.25653862953186,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#3_task7,0.30561056733131403,0.115053936839103,0.33919602632522505,-8.38888931274414,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#4_task7,0.27568778395652704,0.10039070248603801,0.31684491038322404,-11.179424285888672,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#5_task7,0.304179579019546,0.11396629363298401,0.337588936090469,-21.437973022460938,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#6_task7,0.26501938700675903,0.08820665627717901,0.29699605703353804,-9.17298412322998,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#7_task7,0.10620546340942301,0.028838347643613003,0.16981858015060403,-0.772093534469604,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#8_task7,0.08404067903757001,0.022767294198274002,0.150888353586196,-0.129834771156311,20241.0
soh_task7_PatchTST_tongji_ncm_CY45-05_1-#9_task7,0.089841611683368,0.025057561695575003,0.158295810222625,-0.362322092056274,20241.0
0,0.16982268116303792,0.054529721582574,0.2254021236939085,-2.855090407388551,
