,mae,mse,rmse,r2,exp_itr
soh_task1_PatchTST_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,0.014829135499894001,0.000333168311044,0.018252898007631,0.936117768287658,20241.0
soh_task1_PatchTST_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,0.016401370987296,0.00032437915797300004,0.018010528758168002,0.933376014232635,20241.0
soh_task1_PatchTST_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,0.015199193730950002,0.00032305769855100005,0.017973806709051,0.912713646888732,20241.0
soh_task1_PatchTST_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,0.0139039196074,0.000586136651691,0.024210259318351003,0.853553175926208,20241.0
soh_task1_PatchTST_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,0.011230943724513,0.000175474429852,0.013246675953269001,0.9543998837471,20241.0
soh_task1_PatchTST_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,0.015253582969307001,0.000266670976998,0.016330063343048002,0.895040452480316,20241.0
soh_task1_PatchTST_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,0.008970979601144001,0.000105831299151,0.010287433862686001,0.9676930308341981,20241.0
soh_task1_PatchTST_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,0.014843557961285002,0.0008294194703920001,0.028799643740057,0.7819032669067381,20241.0
soh_task1_PatchTST_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,0.009684661403298002,0.000136526723508,0.01168446522206,0.954497218132019,20241.0
soh_task1_PatchTST_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,0.0064991591498250005,5.586748011410237e-05,0.0074744550511240005,0.9834900498390191,20241.0
soh_task1_PatchTST_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,0.005310641601681001,0.000137829571031,0.011740083806216,0.9633769392967221,20241.0
soh_task1_PatchTST_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,0.010597039014101,0.00035410656710100003,0.018817719072103,0.894976913928985,20241.0
soh_task1_PatchTST_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,0.008883993141353,0.000267628260189,0.016359347850084003,0.919419109821319,20241.0
soh_task1_PatchTST_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,0.00924627482891,0.00014267046935800002,0.011944474652409,0.9582140445709221,20241.0
soh_task1_PatchTST_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,0.009985171258449001,0.0007229901384560001,0.026888476684689,0.785056233406066,20241.0
soh_task1_PatchTST_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,0.008800663985311001,0.00020854394824700002,0.014441050589084,0.939469039440155,20241.0
0,0.011227518029044812,0.00031064382210350646,0.016653836413751878,0.9145810492336748,
