,mae,mse,rmse,r2,exp_itr
rul_task1_PatchTST_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,39.58896255493164,2367.2314453125,48.65420150756836,0.728639483451843,20241.0
rul_task1_PatchTST_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,8.2645902633667,106.35304260253906,10.312761306762695,0.9489340782165521,20241.0
rul_task1_PatchTST_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,37.70730972290039,1666.8892822265625,40.82755661010742,0.9042617678642271,20241.0
rul_task1_PatchTST_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,64.960693359375,7441.59375,86.2646713256836,-0.026402115821838,20241.0
rul_task1_PatchTST_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,18.604005813598633,585.1339111328125,24.18954086303711,0.973892331123352,20241.0
rul_task1_PatchTST_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,45.25934982299805,3339.27783203125,57.78648376464844,0.694582045078277,20241.0
rul_task1_PatchTST_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,16.634925842285156,472.9761962890625,21.748016357421875,0.9781913161277771,20241.0
rul_task1_PatchTST_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,19.159221649169922,1557.2734375,39.462303161621094,0.9309839010238641,20241.0
rul_task1_PatchTST_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,15.467082023620605,414.22576904296875,20.352537155151367,0.9772430062294001,20241.0
rul_task1_PatchTST_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,12.466813087463379,291.3330993652344,17.068483352661133,0.984368681907653,20241.0
rul_task1_PatchTST_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,16.30104637145996,460.9122009277344,21.4688663482666,0.9776586294174191,20241.0
rul_task1_PatchTST_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,53.97016906738281,5230.025390625,72.31891632080078,0.610578894615173,20241.0
rul_task1_PatchTST_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,48.04317092895508,4054.399169921875,63.674163818359375,0.836714029312133,20241.0
rul_task1_PatchTST_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,23.73206901550293,1100.7657470703125,33.177791595458984,0.9461683630943291,20241.0
rul_task1_PatchTST_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,31.437545776367188,2112.097412109375,45.95756149291992,0.8977614641189571,20241.0
rul_task1_PatchTST_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,42.199729919433594,3166.829833984375,56.274593353271484,0.804605901241302,20241.0
0,30.86229282617569,2147.95734500885,41.221153020858765,0.8230113610625265,
