,mae,mse,rmse,r2,exp_itr
RUL_task8_MambaLithium_hust_pseudo_1-1_task8,92.19622039794922,15339.4755859375,123.8526382446289,0.8868863582611081,2024.0
RUL_task8_MambaLithium_hust_pseudo_1-2_task8,127.76378631591797,25591.29296875,159.97279357910156,0.9541352391242981,2024.0
RUL_task8_MambaLithium_hust_pseudo_10-1_task8,38.7544059753418,2481.001220703125,49.80965042114258,0.9889003634452821,2024.0
RUL_task8_MambaLithium_hust_pseudo_10-4_task8,68.46543884277344,15126.525390625,122.98993682861328,0.946645736694335,2024.0
RUL_task8_MambaLithium_hust_pseudo_10-6_task8,87.46530151367188,15722.5830078125,125.38972473144531,0.9682015776634211,2024.0
RUL_task8_MambaLithium_hust_pseudo_10-7_task8,41.06990051269531,3062.81884765625,55.34273910522461,0.9895694255828851,2024.0
RUL_task8_MambaLithium_hust_pseudo_2-5_task8,59.68359375,6941.29248046875,83.31442260742188,0.9589036107063291,2024.0
RUL_task8_MambaLithium_hust_pseudo_3-1_task8,38.714778900146484,2131.83447265625,46.17179489135742,0.9932529330253601,2024.0
RUL_task8_MambaLithium_hust_pseudo_4-5_task8,32.1254768371582,2155.971435546875,46.432437896728516,0.9890778064727781,2024.0
RUL_task8_MambaLithium_hust_pseudo_5-3_task8,93.11628723144531,16330.3095703125,127.79010009765625,0.973775744438171,2024.0
RUL_task8_MambaLithium_hust_pseudo_6-1_task8,117.30530548095703,24476.880859375,156.45089721679688,0.8392251133918761,2024.0
RUL_task8_MambaLithium_hust_pseudo_6-2_task8,61.04453659057617,7034.8876953125,83.87423706054688,0.9795097112655641,2024.0
RUL_task8_MambaLithium_hust_pseudo_6-6_task8,195.8890380859375,68902.28125,262.492431640625,0.8612093925476071,2024.0
RUL_task8_MambaLithium_hust_pseudo_6-8_task8,101.58197784423828,17773.666015625,133.3179168701172,0.970718920230865,2024.0
RUL_task8_MambaLithium_hust_pseudo_7-5_task8,45.82229232788086,4994.296875,70.67034149169922,0.9826587438583371,2024.0
RUL_task8_MambaLithium_hust_pseudo_7-6_task8,41.31277847290039,3137.953857421875,56.01744079589844,0.9794923067092891,2024.0
RUL_task8_MambaLithium_hust_pseudo_8-1_task8,44.44598388671875,3002.46435546875,54.79474639892578,0.976591885089874,2024.0
RUL_task8_MambaLithium_hust_pseudo_8-5_task8,69.68647766113281,13123.04296875,114.55584716796875,0.885305941104888,2024.0
RUL_task8_MambaLithium_hust_pseudo_8-6_task8,93.18647003173828,14211.8935546875,119.2136459350586,0.9697750806808471,2024.0
RUL_task8_MambaLithium_hust_pseudo_8-8_task8,33.15152359008789,1502.2994384765625,38.75950622558594,0.9940438270568841,2024.0
RUL_task8_MambaLithium_hust_pseudo_9-4_task8,43.23236846923828,3029.2080078125,55.03824234008789,0.9907843470573421,2024.0
RUL_task8_MambaLithium_hust_pseudo_9-6_task8,57.01555633544922,8344.9208984375,91.35054016113281,0.96934562921524,2024.0
0,71.95588632063432,12473.495488947088,98.98191053217107,0.9567277133464812,
