,mae,mse,rmse,r2,exp_itr
SOH_task8_MambaLithium_hust_pseudo_1-1_task8,0.09098447859287201,0.020255889743566003,0.14232318103313402,0.311363756656646,2024.0
SOH_task8_MambaLithium_hust_pseudo_1-2_task8,0.048265598714351,0.004008356016129,0.06331157684326101,0.92946720123291,2024.0
SOH_task8_MambaLithium_hust_pseudo_10-1_task8,0.028390325605869002,0.0012194819282740001,0.034921079874038,0.9805334806442261,2024.0
SOH_task8_MambaLithium_hust_pseudo_10-4_task8,0.083997130393981,0.019065013155341003,0.138076111674308,0.6994967460632321,2024.0
SOH_task8_MambaLithium_hust_pseudo_10-6_task8,0.039575334638357,0.003277259878814,0.05724735558032901,0.954566419124603,2024.0
SOH_task8_MambaLithium_hust_pseudo_10-7_task8,0.029039224609732003,0.001170148607343,0.034207433462142,0.9842123389244081,2024.0
SOH_task8_MambaLithium_hust_pseudo_2-5_task8,0.046803440898656005,0.0033867994789030004,0.058196216821670005,0.9537795186042781,2024.0
SOH_task8_MambaLithium_hust_pseudo_3-1_task8,0.027659254148602003,0.001060301088728,0.032562263309955,0.9822500348091121,2024.0
SOH_task8_MambaLithium_hust_pseudo_4-5_task8,0.040702797472476,0.004662247374653,0.068280652165412,0.9141210317611691,2024.0
SOH_task8_MambaLithium_hust_pseudo_5-3_task8,0.023712290450930002,0.0009762279805720001,0.031244646757841003,0.9864694476127621,2024.0
SOH_task8_MambaLithium_hust_pseudo_6-1_task8,0.09435390681028301,0.023284139111638003,0.152591407299041,0.212559580802917,2024.0
SOH_task8_MambaLithium_hust_pseudo_6-2_task8,0.039962608367204,0.002366445725783,0.048646125942468005,0.9708506464958191,2024.0
SOH_task8_MambaLithium_hust_pseudo_6-6_task8,0.068725876510143,0.00809739343822,0.089985519647598,0.8885891437530511,2024.0
SOH_task8_MambaLithium_hust_pseudo_6-8_task8,0.030119804665446004,0.001448305789381,0.03805661201477,0.9830071330070491,2024.0
SOH_task8_MambaLithium_hust_pseudo_7-5_task8,0.034962076693773006,0.002684268169105,0.051809921860694004,0.960029065608978,2024.0
SOH_task8_MambaLithium_hust_pseudo_7-6_task8,0.044952962547540005,0.007826728746294,0.08846879750490101,0.829203009605407,2024.0
SOH_task8_MambaLithium_hust_pseudo_8-1_task8,0.047675546258687,0.005465388763695,0.07392826676368701,0.896597743034362,2024.0
SOH_task8_MambaLithium_hust_pseudo_8-5_task8,0.075511820614337,0.016044463962316,0.126666739583015,0.5392044186592101,2024.0
SOH_task8_MambaLithium_hust_pseudo_8-6_task8,0.040535274893045,0.0029825542587780004,0.05461276695132201,0.9507652521133421,2024.0
SOH_task8_MambaLithium_hust_pseudo_8-8_task8,0.030784912407398002,0.0011832641903310002,0.034398607909679,0.983400642871856,2024.0
SOH_task8_MambaLithium_hust_pseudo_9-4_task8,0.033797513693571,0.001881454954855,0.043375741690397006,0.970166504383087,2024.0
SOH_task8_MambaLithium_hust_pseudo_9-6_task8,0.066174536943435,0.008846155367791,0.094054006040096,0.8626134395599361,2024.0
0,0.048485759815031275,0.006417831260477728,0.07077113776044355,0.8519657525149257,
