,mae,mse,rmse,r2,exp_itr
SOH_task1_MambaLithium_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,0.021419184282422003,0.0005987653858020001,0.024469682946801,0.735647618770599,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,0.038087129592895,0.001977917272597,0.044473782181739,-0.08648145198822,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,0.007926188409328001,0.000213378923945,0.014607495628297001,0.840101420879364,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,0.017435681074857,0.000402676698286,0.020066805183887003,0.8171842694282531,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,0.010021982714533001,0.00016751330986100002,0.012942693196237,0.9191843271255491,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,0.011610800400376,0.00018574146088200003,0.013628699816763,0.9110088348388671,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,0.00526634324342,0.000136076967464,0.011665203608572,0.9316351413726801,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,0.021530188620090002,0.00064849096816,0.025465486571192002,0.49972009658813404,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,0.004865353461354,4.544419789453969e-05,0.006741231307387001,0.9748505353927611,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,0.005784219130873,4.7351266402984045e-05,0.006881225854158001,0.972030818462371,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,0.009148353710770002,0.00022839687881000002,0.015112805180251002,0.822414100170135,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,0.007582943420857,0.000197406901861,0.014050156809389001,0.8430764079093931,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,0.007042259909212,8.071595948422328e-05,0.008984206244349001,0.9540025591850281,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,0.005404863506555,5.113949737278744e-05,0.007151188328862,0.9710258841514581,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,0.011359129101037,0.00029027613345500005,0.017037492245435,0.7612817287445061,2024.0
SOH_task1_MambaLithium_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,0.010354168713092,0.000138980016345,0.011788978241384002,0.9168260693550111,2024.0
0,0.01217742433072944,0.00033814198991390847,0.01594169583404394,0.7989692725241182,
