,mae,mse,rmse,r2,exp_itr
RUL_task6_MambaLithium_tongji_nca_CY25-025_1-#7_task6,9.217650413513184,124.24175262451172,11.146378517150879,0.9730780124664301,2024.0
RUL_task6_MambaLithium_tongji_nca_CY25-05_1-#12_task6,7.9646687507629395,105.55833435058594,10.274158477783203,0.9378079771995541,2024.0
RUL_task6_MambaLithium_tongji_nca_CY25-05_1-#18_task6,3.014403581619262,13.70107650756836,3.7014966011047363,0.9949339628219601,2024.0
RUL_task6_MambaLithium_tongji_nca_CY25-05_1-#3_task6,3.839532375335693,22.43284797668457,4.736332893371582,0.991543233394622,2024.0
RUL_task6_MambaLithium_tongji_nca_CY25-05_1-#5_task6,3.796466588973999,20.824670791625977,4.563405513763428,0.992827296257019,2024.0
RUL_task6_MambaLithium_tongji_nca_CY25-1_1-#4_task6,2.19555401802063,7.280373573303223,2.698216676712036,0.8902644515037531,2024.0
RUL_task6_MambaLithium_tongji_nca_CY25-1_1-#5_task6,2.2719826698303223,7.358065128326416,2.712575435638427,0.8692326545715331,2024.0
RUL_task6_MambaLithium_tongji_nca_CY35-05_1-#1_task6,12.76109504699707,246.16481018066406,15.689640045166016,0.988859832286834,2024.0
RUL_task6_MambaLithium_tongji_nca_CY45-05_1-#11_task6,9.340807914733887,132.010498046875,11.489582061767578,0.995948493480682,2024.0
RUL_task6_MambaLithium_tongji_nca_CY45-05_1-#15_task6,8.054255485534668,102.07511901855469,10.103222846984863,0.9943178892135621,2024.0
RUL_task6_MambaLithium_tongji_nca_CY45-05_1-#18_task6,9.233017921447754,138.4355010986328,11.765861511230469,0.994594812393188,2024.0
RUL_task6_MambaLithium_tongji_nca_CY45-05_1-#1_task6,11.810002326965332,220.2763671875,14.841710090637207,0.994139492511749,2024.0
RUL_task6_MambaLithium_tongji_nca_CY45-05_1-#25_task6,11.224879264831543,226.6199493408203,15.053901672363281,0.9943381547927851,2024.0
0,7.286485873735868,105.15225890966562,9.136652487974901,0.9701450971456672,
