,mae,mse,rmse,r2,exp_itr
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-10_task10,0.14211297035217202,0.035656217485666004,0.18882854282855902,0.15071183443069402,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-11_task10,0.19223260879516602,0.060737766325473,0.24645033478736803,-0.24388957023620603,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-12_task10,0.066261619329452,0.009428384713828,0.097099870443344,0.775564134120941,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-13_task10,0.050557874143123,0.005629850085824,0.075032323598861,0.8851414918899531,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-14_task10,0.17912447452545102,0.053200587630271,0.23065252602100303,-0.041264772415161,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-15_task10,0.21189275383949202,0.07469850778579701,0.27331027388572604,-0.567015886306762,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-1_task10,0.025620521977543,0.001271661254577,0.035660360008478005,0.9751928448677061,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-2_task10,0.028617966920137003,0.001811424153856,0.042560830712318004,0.9640875458717341,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-3_task10,0.153710156679153,0.050281733274459006,0.224235892295837,0.069011926651,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-4_task10,0.031582001596689,0.0018285246333100001,0.042761251330375005,0.9618281126022331,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-5_task10,0.03730284422636,0.0023928100708870003,0.048916358500719,0.949456572532653,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-6_task10,0.036949172616004,0.004538511391729,0.067368477582931,0.911287486553192,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-7_task10,0.07279973477125101,0.009751579724252,0.09875008463859501,0.7961568832397461,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-8_task10,0.030023086816072003,0.0025196033529930003,0.050195649266242,0.9437072277069091,2024.0
SOH_task10_MambaLithium_xjtu_pseudo_3C_battery-9_task10,0.048620820045471004,0.004836043808609,0.06954167038202201,0.903230667114257,2024.0
0,0.0871605737755691,0.021238880379435405,0.11942429641882521,0.5622137665748593,
