,mae,mse,rmse,r2
1-1,0.062609083950519,0.010982349514961002,0.104796705649372,0.7191587818671861
1-2,0.07380232959985701,0.009187458083033001,0.09585122890726801,0.898874701257919
10-1,0.052920825779438005,0.004881055559962,0.069864551526242,0.9260599874435551
10-4,0.049480807036161006,0.00654274597764,0.08088724236639601,0.870168840450913
10-6,0.048894450068473004,0.003747167065739,0.061214108388014006,0.9519986509810411
10-7,0.056710217148065005,0.0071306545287370005,0.084443202975355,0.8968270361344761
2-5,0.054002549499273,0.0049623963423070004,0.070444278279412,0.9377336976694931
3-1,0.045895766466856,0.005079820286482,0.071272857992945,0.911535652398568
4-5,0.043804701417684,0.0039049806073300003,0.062489844033497007,0.9390975644886521
5-3,0.088177636265754,0.012064359150826001,0.10983787666750901,0.8615764307110031
6-1,0.074702441692352,0.013239653781056002,0.11506369445249101,0.675729510695333
6-2,0.042358282953500005,0.0039407941512760005,0.062775744928087,0.9404005594715441
6-6,0.052512686699628004,0.005464661866426,0.073923351293258,0.9420235586035641
6-8,0.074152834713459,0.008415671065449,0.091736966733426,0.9049980923693091
7-5,0.050034902989864,0.005654101260006,0.075193758118652,0.901366518525992
7-6,0.047627422958612005,0.005161948967725,0.07184670464067901,0.897160248835794
8-1,0.093237318098545,0.016531510278582,0.128574920877216,0.544625877939456
8-5,0.115799181163311,0.027254829183220003,0.165090366718415,-0.03054585370174
8-6,0.033376149833202,0.0018263695528730002,0.04273604512438001,0.9770052118644361
8-8,0.050464335829019005,0.005645061843097,0.075133626580228,0.915274118048874
9-4,0.052484601736068004,0.006167421117424,0.07853293014669001,0.889457115863259
9-6,0.048665814101696,0.004637803416699,0.068101420078432,0.9237165408724771
0,0.059623379090969826,0.007837400618220454,0.08453688302172563,0.8361019473995955
