,mae,mse,rmse,r2
3C_battery-1,0.195833936333656,0.06106620654463701,0.247115775588361,-1.667243574047145
3C_battery-10,0.329593420028686,0.14043733477592402,0.374749696165219,-5.793137931655741
3C_battery-11,0.29841911792755105,0.11655750870704601,0.341405197246683,-6.095283155866039
3C_battery-12,0.251964032649993,0.07837749272584901,0.279959805554028,-2.943362954890737
3C_battery-13,0.301295638084411,0.10622851550579,0.32592716288427104,-4.967077952973642
3C_battery-14,0.307185620069503,0.12379956245422301,0.351851619939746,-6.583625406433422
3C_battery-15,0.31208249926567,0.11927526444196701,0.34536251163374204,-6.507962863893133
3C_battery-2,0.192807137966156,0.053028423339128,0.230279011937971,-1.705516336169874
3C_battery-3,0.210951074957847,0.062697730958461,0.250395149630462,-1.549495186131916
3C_battery-4,0.14921486377716,0.038307622075080004,0.19572333043120002,-1.087429767820729
3C_battery-5,0.162971541285514,0.044043969362974,0.20986655132005702,-0.7980945832652411
3C_battery-6,0.137245595455169,0.026681646704673,0.16334517655772302,0.027472854941571003
3C_battery-7,0.17381642758846202,0.05413257703185,0.23266408625280102,-0.8087317557440301
3C_battery-8,0.160665333271026,0.039547514170408006,0.19886556808660502,-0.43792834106724604
3C_battery-9,0.21335604786872803,0.063585363328456,0.252161383499648,-0.9485670084281631
0,0.22649348576863554,0.07518444880843107,0.26664480178190114,-2.7910655975630325
