,mae,mse,rmse,r2
RUL_DeNN_voting_xjtu_task10_3C_battery-1,41.94939422607422,2776.545654296875,52.692937423310106,0.400590639640157
RUL_DeNN_voting_xjtu_task10_3C_battery-10,29.096826553344727,2437.040771484375,49.36639313829171,-0.480168930160817
RUL_DeNN_voting_xjtu_task10_3C_battery-11,32.039066314697266,2382.36083984375,48.80943392259072,-2.630936570455308
RUL_DeNN_voting_xjtu_task10_3C_battery-12,26.156946182250977,1547.6571044921875,39.340273314914675,0.467244732274176
RUL_DeNN_voting_xjtu_task10_3C_battery-13,24.991437911987305,1212.7513427734375,34.82457957784182,0.5803832904675671
RUL_DeNN_voting_xjtu_task10_3C_battery-14,31.068023681640625,2354.9814453125,48.52815106010634,-1.27347221332957
RUL_DeNN_voting_xjtu_task10_3C_battery-15,33.624908447265625,3359.2626953125,57.959146778679376,-1.6028396330615782
RUL_DeNN_voting_xjtu_task10_3C_battery-2,67.86793518066406,7278.591796875,85.31466343410727,-1.016816156945049
RUL_DeNN_voting_xjtu_task10_3C_battery-3,35.614009857177734,2332.18310546875,48.29268169680319,0.5082341523352261
RUL_DeNN_voting_xjtu_task10_3C_battery-4,38.784385681152344,2410.7392578125,49.09927960584045,0.6275414879174801
RUL_DeNN_voting_xjtu_task10_3C_battery-5,35.12765884399414,1878.6588134765625,43.343497937713366,0.5656691537403451
RUL_DeNN_voting_xjtu_task10_3C_battery-6,40.702632904052734,2590.220703125,50.89421089991474,0.49640560885265106
RUL_DeNN_voting_xjtu_task10_3C_battery-7,40.00423812866211,2508.5673828125,50.08560055357727,0.5331502170811171
RUL_DeNN_voting_xjtu_task10_3C_battery-8,53.44329833984375,4981.3037109375,70.57835157424336,-0.32998628925190404
RUL_DeNN_voting_xjtu_task10_3C_battery-9,22.35921287536621,1036.8004150390625,32.199385320826586,0.808515892837353
0,36.85533167521159,2739.177669270833,50.755239082584055,-0.1564323078705435
