,mae,mse,rmse,r2
SOH_DeNN_voting_tongji_task6_CY25-025_1-#7,0.12443409860134101,0.021743645891547002,0.14745726801872802,0.703355459242854
SOH_DeNN_voting_tongji_task6_CY25-05_1-#12,0.11283204704523,0.017888108268380002,0.133746432731419,0.643436525518667
SOH_DeNN_voting_tongji_task6_CY25-05_1-#18,0.09945129603147501,0.014168871566653002,0.119033069214623,0.701690084618741
SOH_DeNN_voting_tongji_task6_CY25-05_1-#3,0.13704349100589702,0.024329360574483,0.15597871833838,0.355374450052009
SOH_DeNN_voting_tongji_task6_CY25-05_1-#5,0.097386084496974,0.013976268470287,0.11822126911130301,0.6873305125364061
SOH_DeNN_voting_tongji_task6_CY25-1_1-#4,0.27045667171478205,0.09240841120481401,0.303987518172728,-0.490476404314085
SOH_DeNN_voting_tongji_task6_CY25-1_1-#5,0.166288629174232,0.036879789084196,0.19204111300499102,0.09380985041669401
SOH_DeNN_voting_tongji_task6_CY35-05_1-#1,0.06922735273838,0.006833844818174,0.08266707215194401,0.876749148259629
SOH_DeNN_voting_tongji_task6_CY45-05_1-#1,0.040582083165645,0.0026848269626490004,0.05181531590803801,0.9533162787279321
SOH_DeNN_voting_tongji_task6_CY45-05_1-#11,0.040952686220407,0.0029827009420840002,0.054614109368222,0.947889469491315
SOH_DeNN_voting_tongji_task6_CY45-05_1-#15,0.062793590128421,0.006091874092817,0.07805045863297201,0.906877000183503
SOH_DeNN_voting_tongji_task6_CY45-05_1-#18,0.047297500073909,0.003915842156857001,0.062576690203759,0.9311274321477471
SOH_DeNN_voting_tongji_task6_CY45-05_1-#25,0.05309037119150101,0.0044043073430650006,0.066364955684952,0.9182102089546671
0,0.10167968473755339,0.019100603952000462,0.12050415311861992,0.6329761550643138
