,mae,mse,rmse,r2
SOH_DeNN_voting_tri_task1_policy1C(4%)-6C_id9_cl300,0.026013491675257003,0.0008731831912880001,0.029549673285643,0.63733502262216
SOH_DeNN_voting_tri_task1_policy2C(10%)-6C_id10_cl148,0.042055889964103005,0.002436828333884,0.049364241449499004,0.130010578287546
SOH_DeNN_voting_tri_task1_policy2C(2%)-5C_id11_cl438,0.009669954888522,0.00025610718876100004,0.016003349298232,0.8564778310368351
SOH_DeNN_voting_tri_task1_policy2C(7%)-5.5C_id12_cl335,0.017043044790625,0.000407549727242,0.020187860888227,0.81817440865472
SOH_DeNN_voting_tri_task1_policy3.6C(22%)-5.5C_id13_cl444,0.010694391094148001,0.00037927136872800005,0.019474890724441002,0.8454805131076971
SOH_DeNN_voting_tri_task1_policy4.4C(55%)-6C_id19_cl461,0.014695525169372002,0.000318652222631,0.017850832547293003,0.8672013120563391
SOH_DeNN_voting_tri_task1_policy4.9C(27%)-4.75C_id24_cl468,0.00940981414169,0.000161431598826,0.012705573533938001,0.9237564876580371
SOH_DeNN_voting_tri_task1_policy4C(31%)-5C_id28_cl458,0.020018057897686,0.0009641707874830001,0.031051099617943,0.26833436597348603
SOH_DeNN_voting_tri_task1_policy5.2C(71%)-3C_id36_cl463,0.008754177019000001,0.00016359848086700002,0.012790562179483001,0.927241428304685
SOH_DeNN_voting_tri_task1_policy5.6C(47%)-4C_id39_cl465,0.009396218694746,0.000135028953081,0.011620195914094002,0.934618277289124
SOH_DeNN_voting_tri_task1_policy5.6C(58%)-3.5C_id40_cl459,0.01515001989901,0.00045950329513200005,0.021436027970052,0.6815382013030941
SOH_DeNN_voting_tri_task1_policy5.6C(65%)-3C_id42_cl429,0.018726933747529,0.0009042755700640001,0.03007117506957,0.10266977064073601
SOH_DeNN_voting_tri_task1_policy6C(20%)-4.5C_id43_cl466,0.013510167598724001,0.000441577751189,0.021013751478245003,0.8122941011364111
SOH_DeNN_voting_tri_task1_policy6C(31%)-4.25C_id44_cl462,0.009935447014868001,0.000167500533279,0.01294219970793,0.9217599160602351
SOH_DeNN_voting_tri_task1_policy6C(40%)-4C_id45_cl457,0.019660154357552,0.000870095740538,0.029497385316974004,0.302055851038521
SOH_DeNN_voting_tri_task1_policy6C(52%)-3.5C_id47_cl429,0.014444105327129001,0.000294003926683,0.017146542703507,0.8392300478492061
0,0.016198587079997565,0.0005770486668547501,0.022044085105316937,0.679261132063677
