,mae,mse,rmse,r2
RUL_CY45-05_1-#10_lstm_mmd,20.41630744934082,589.4149780273438,24.27787012955098,0.950699585025607
RUL_CY45-05_1-#11_lstm_mmd,43.18475341796875,2582.83544921875,50.821604158258815,0.9474515000641721
RUL_CY45-05_1-#12_lstm_mmd,43.1944580078125,2580.947509765625,50.80302658076214,0.9472836086201881
RUL_CY45-05_1-#13_lstm_mmd,46.09627151489258,3003.218994140625,54.80163313388229,0.947020736907723
RUL_CY45-05_1-#14_lstm_mmd,46.641807556152344,3057.55224609375,55.295137635182265,0.9461618676862861
RUL_CY45-05_1-#15_lstm_mmd,19.84766960144043,552.537109375,23.50610791634804,0.9481152767172191
RUL_CY45-05_1-#16_lstm_mmd,28.990825653076172,1229.6070556640625,35.065753316648745,0.950132766923914
RUL_CY45-05_1-#17_lstm_mmd,29.481054306030273,1189.57666015625,34.490240071015016,0.9525820807699511
RUL_CY45-05_1-#18_lstm_mmd,29.694456100463867,1223.6322021484375,34.980454573210416,0.9507464212362691
RUL_CY45-05_1-#19_lstm_mmd,41.22041702270508,2376.4658203125,48.749008403376784,0.9481178745157911
RUL_CY45-05_1-#1_lstm_mmd,23.11341094970703,737.0847778320312,27.149305291886037,0.9520027290848301
RUL_CY45-05_1-#20_lstm_mmd,42.180763244628906,2452.519287109375,49.52291678717415,0.946923930614287
RUL_CY45-05_1-#21_lstm_mmd,45.083003997802734,2844.080322265625,53.32991957865327,0.9515935775931531
RUL_CY45-05_1-#22_lstm_mmd,44.049232482910156,2726.12255859375,52.2122835987256,0.9489192842570041
RUL_CY45-05_1-#23_lstm_mmd,47.8210563659668,3112.160400390625,55.78674036355436,0.9499509550426781
RUL_CY45-05_1-#24_lstm_mmd,47.03322982788086,3099.94384765625,55.677139363083754,0.9459320716088301
RUL_CY45-05_1-#25_lstm_mmd,48.952552795410156,3397.8798828125,58.29133625859421,0.946400867010826
RUL_CY45-05_1-#26_lstm_mmd,44.073097229003906,2739.281494140625,52.33814568878635,0.948073260818805
RUL_CY45-05_1-#27_lstm_mmd,47.8453254699707,3185.218994140625,56.43774441046192,0.9495491265889691
RUL_CY45-05_1-#28_lstm_mmd,45.86103057861328,2931.9677734375,54.14764790309455,0.94848864611155
RUL_CY45-05_1-#2_lstm_mmd,22.59553337097168,714.899169921875,26.737598432205445,0.9538048598739951
RUL_CY45-05_1-#3_lstm_mmd,10.495816230773926,171.90518188476562,13.11126164351721,0.939312047931769
RUL_CY45-05_1-#4_lstm_mmd,10.638754844665527,168.9139404296875,12.996689595034864,0.9408358166527081
RUL_CY45-05_1-#5_lstm_mmd,10.572453498840332,170.762451171875,13.067610767537998,0.9397990365388991
RUL_CY45-05_1-#6_lstm_mmd,11.802891731262207,200.2102508544922,14.149567161383143,0.930891595126008
RUL_CY45-05_1-#7_lstm_mmd,20.495990753173828,585.7291259765625,24.20184137574169,0.9513769517702471
RUL_CY45-05_1-#8_lstm_mmd,19.52544403076172,551.0341796875,23.47411722914197,0.9532789577777521
RUL_CY45-05_1-#9_lstm_mmd,20.673917770385742,592.1978759765625,24.335116107727174,0.9499802911139631
0,32.55648306437901,1741.7035549708776,38.56277919551925,0.9476937758565499
