,mae,mse,rmse,r2
RUL_1-1_lstm_mmd,149.95782470703125,33679.91015625,183.52087117341722,0.6781600700580731
RUL_1-2_lstm_mmd,134.68441772460938,29953.119140625,173.06969446042538,0.933694865722115
RUL_10-1_lstm_mmd,89.41622161865234,10484.7587890625,102.39511115801623,0.9381036500137201
RUL_10-4_lstm_mmd,118.05165100097656,19679.916015625,140.28512399974917,0.9209172737344
RUL_10-6_lstm_mmd,96.24369049072266,17791.931640625,133.38639975883973,0.9483049274532791
RUL_10-7_lstm_mmd,104.69267272949219,14513.44140625,120.47174526107771,0.9420074930131511
RUL_2-5_lstm_mmd,103.01403045654297,17137.58984375,130.9106177655197,0.8762134544703241
RUL_3-1_lstm_mmd,107.45037078857422,15445.56640625,124.28019313732176,0.945752732730439
RUL_4-5_lstm_mmd,82.259521484375,11593.98828125,107.67538382216243,0.914589656247145
RUL_5-3_lstm_mmd,115.85872650146484,22667.921875,150.5586991010483,0.9499349883189661
RUL_6-1_lstm_mmd,182.3572998046875,50552.3515625,224.8385010679888,0.5863739897208791
RUL_6-2_lstm_mmd,126.96617126464844,23744.90234375,154.09381020582885,0.917642678277726
RUL_6-6_lstm_mmd,246.138916015625,93730.640625,306.15460248867726,0.747616756811003
RUL_6-8_lstm_mmd,144.3255157470703,29138.841796875,170.70103045053654,0.937205187322063
RUL_7-5_lstm_mmd,97.71356201171875,12580.736328125,112.16388156677264,0.9521472180302051
RUL_7-6_lstm_mmd,80.8694839477539,14005.8125,118.34615540861478,0.859740268123646
RUL_8-1_lstm_mmd,119.4327163696289,24388.40234375,156.1678659127735,0.699020049497165
RUL_8-5_lstm_mmd,148.5851287841797,40506.7421875,201.26286837740338,0.505569884041707
RUL_8-6_lstm_mmd,129.46978759765625,27576.28125,166.06107686631447,0.9157573341677601
RUL_8-8_lstm_mmd,95.92733001708984,12251.494140625,110.68646773939894,0.944504063385556
RUL_9-4_lstm_mmd,102.53327178955078,13941.9853515625,118.07618452322424,0.9524423368754541
RUL_9-6_lstm_mmd,89.23959350585938,13107.3310546875,114.48725280435154,0.930738391325564
0,121.14490474354137,24930.621138139206,150.8906153204301,0.8634744213336518
