,mae,mse,rmse,r2
SOH_policy1C(4%)-6C_id9_cl300_lstm_mmd,0.019419413059949,0.000500534952152,0.022372638470965003,0.491785020250441
SOH_policy2C(10%)-6C_id10_cl148_lstm_mmd,0.029209455475211,0.001137122861109,0.033721252365676004,-0.85608827271868
SOH_policy2C(2%)-5C_id11_cl438_lstm_mmd,0.032351955771446006,0.001171644544228,0.034229293656587,-0.5168074364356321
SOH_policy2C(7%)-5.5C_id12_cl335_lstm_mmd,0.018559694290161,0.000453447661129,0.021294310534266003,0.5552936190058341
SOH_policy3.6C(22%)-5.5C_id13_cl444_lstm_mmd,0.022425102069973002,0.000663355283904,0.025755684496918,0.19691877923463103
SOH_policy4.4C(55%)-6C_id19_cl461_lstm_mmd,0.019063599407672,0.00042564873001500004,0.02063125614245,0.570800175454076
SOH_policy4.9C(27%)-4.75C_id24_cl468_lstm_mmd,0.031845875084400004,0.0011694680433720001,0.034197485921804,-0.185169974902979
SOH_policy4C(31%)-5C_id28_cl458_lstm_mmd,0.020339734852313003,0.0005700840847560001,0.023876433669136003,0.17598132360495403
SOH_policy5.2C(71%)-3C_id36_cl463_lstm_mmd,0.032239604741334,0.0011485293507570002,0.033889959438712,-0.17032944900308802
SOH_policy5.6C(47%)-4C_id39_cl465_lstm_mmd,0.036716476082801,0.0014648120850320001,0.038272863559347,-0.553821208350755
SOH_policy5.6C(58%)-3.5C_id40_cl459_lstm_mmd,0.038898389786481004,0.001659777481108,0.040740366727717005,-1.090197312562652
SOH_policy5.6C(65%)-3C_id42_cl429_lstm_mmd,0.036366805434226004,0.0015233625890680002,0.039030277850262,-1.249940178576873
SOH_policy6C(20%)-4.5C_id43_cl466_lstm_mmd,0.036263655871152004,0.0014822633238500001,0.038500173036636005,-1.049615530953799
SOH_policy6C(31%)-4.25C_id44_cl462_lstm_mmd,0.033982321619987,0.001328676589764,0.036451016306334,-0.46531769928114103
SOH_policy6C(40%)-4C_id45_cl457_lstm_mmd,0.040173411369323,0.0017796470783650001,0.04218586348962201,-1.822894145270726
SOH_policy6C(52%)-3.5C_id47_cl429_lstm_mmd,0.039775822311639,0.0017679954180490002,0.04204753759793,-0.975312678102186
0,0.03047695732675425,0.001140398129791125,0.03294977582902263,-0.4340446855380359
