,mae,mse,rmse,r2
SOH_1-1_lstm_mmd,0.133198887109756,0.028617402538657,0.16916678911257102,-0.33115977447168604
SOH_1-2_lstm_mmd,0.05052515864372201,0.0057648681104180005,0.07592672856391401,0.8818429782996431
SOH_10-1_lstm_mmd,0.047187015414237005,0.004008390940725,0.06331185466187,0.9158085697834901
SOH_10-4_lstm_mmd,0.09238576143980001,0.017251392826437003,0.13134455765823702,0.7471934939914161
SOH_10-6_lstm_mmd,0.053573861718177004,0.006768150720745001,0.08226877123638901,0.8688912418616941
SOH_10-7_lstm_mmd,0.070416167378425,0.008530276827514,0.09235949776560101,0.8814508726143391
SOH_2-5_lstm_mmd,0.07582238316535901,0.0092703551054,0.09628268331013601,0.8501010068698881
SOH_3-1_lstm_mmd,0.066527612507343,0.007170412223786,0.08467828661342901,0.898284461930241
SOH_4-5_lstm_mmd,0.061964582651853006,0.009003302082419,0.094885731711461,0.7643461297289911
SOH_5-3_lstm_mmd,0.026624042540788,0.0019798548892140003,0.044495560331498006,0.9642265321805761
SOH_6-1_lstm_mmd,0.140095099806785,0.032345470041036,0.179848464105303,-0.42705639431456205
SOH_6-2_lstm_mmd,0.077292554080486,0.010530683211982,0.10261911718574701,0.846949049942725
SOH_6-6_lstm_mmd,0.083890654146671,0.012304821982979,0.11092710211206101,0.761393218283804
SOH_6-8_lstm_mmd,0.06515133380889801,0.0058450237847860005,0.07645275524653401,0.9209899987129561
SOH_7-5_lstm_mmd,0.06313271075487101,0.007143055088818,0.084516596528836,0.8946681262694771
SOH_7-6_lstm_mmd,0.09037575125694201,0.014707624912261002,0.12127499706147901,0.476343280961019
SOH_8-1_lstm_mmd,0.13288402557373,0.030564788728952002,0.174827883156413,-0.41163826212777505
SOH_8-5_lstm_mmd,0.15530006587505302,0.044518798589706005,0.21099478332344201,-1.240575825588103
SOH_8-6_lstm_mmd,0.057396303862333006,0.00889445003122,0.09431039195773101,0.7890669805000491
SOH_8-8_lstm_mmd,0.070971354842185,0.008768942207098,0.09364263028716101,0.878029618963104
SOH_9-4_lstm_mmd,0.064958967268466,0.007071872707456001,0.08409442732700101,0.8989126740913681
SOH_9-6_lstm_mmd,0.062118217349052006,0.005812746938318,0.076241372877972,0.907553192864317
0,0.07917238687249692,0.013039667476814865,0.10656686282430844,0.5788918714248624
