,mae,mse,rmse,r2
SOH_CY25-025_1-#7_lenet5_mmd,0.11548145860433501,0.015728658065199002,0.12541394685281101,0.7191308939835971
SOH_CY25-05_1-#12_lenet5_mmd,0.139731556177139,0.023232599720358002,0.152422438375584,0.472242288622543
SOH_CY25-05_1-#18_lenet5_mmd,0.117799155414104,0.021839419379830003,0.14778166117563502,0.46684408346216105
SOH_CY25-05_1-#3_lenet5_mmd,0.13530279695987701,0.024161979556083003,0.15544124149042102,0.080559959926135
SOH_CY25-05_1-#5_lenet5_mmd,0.096442349255084,0.015109291300177002,0.12291985722485001,0.530366417759022
SOH_CY25-1_1-#4_lenet5_mmd,0.300123304128646,0.11674150079488702,0.34167455391774104,-1.30116702495123
SOH_CY25-1_1-#5_lenet5_mmd,0.14768373966217002,0.027309948578476004,0.16525721944434602,0.30119468721339804
SOH_CY35-05_1-#1_lenet5_mmd,0.069417685270309,0.007088213227689001,0.084191527054028,0.8576857699446351
SOH_CY45-05_1-#11_lenet5_mmd,0.051063824445009,0.00398429390043,0.063121263457175,0.9284682501824091
SOH_CY45-05_1-#15_lenet5_mmd,0.068651616573333,0.006493160035461001,0.08058014665822501,0.8932506683822761
SOH_CY45-05_1-#18_lenet5_mmd,0.051986511796712,0.0037035909481340002,0.06085713555643701,0.9347034192996211
SOH_CY45-05_1-#1_lenet5_mmd,0.04183597117662401,0.0027870321646330004,0.05279234948961101,0.9498328927403881
SOH_CY45-05_1-#25_lenet5_mmd,0.055800404399633005,0.004619175102561,0.067964513553484,0.918956576898832
0,0.10702464414330579,0.020984527905686,0.12464752725002679,0.519389914112599
