,mae,mse,rmse,r2
SOH_policy1C(4%)-6C_id9_cl300_lenet5_mmd,0.022277772426605003,0.000908622634597,0.030143368003544002,0.37745856895922203
SOH_policy2C(10%)-6C_id10_cl148_lenet5_mmd,0.046189799904823005,0.003384169656783,0.05817361650081,-8.886995855415005
SOH_policy2C(2%)-5C_id11_cl438_lenet5_mmd,0.022895220667123,0.001029709936119,0.032089093725432005,-0.45582015802715403
SOH_policy2C(7%)-5.5C_id12_cl335_lenet5_mmd,0.012806951999664001,0.00031883196788800005,0.017855866483831,0.8549022492210541
SOH_policy3.6C(22%)-5.5C_id13_cl444_lenet5_mmd,0.015666570514440002,0.000470578059321,0.021692811236012,0.842375424283714
SOH_policy4.4C(55%)-6C_id19_cl461_lenet5_mmd,0.012005069293081,0.00030130875529700004,0.017358247471942,0.8536172217710211
SOH_policy4.9C(27%)-4.75C_id24_cl468_lenet5_mmd,0.018774161115288002,0.000489761820062,0.022130563030862003,0.802597344526195
SOH_policy4C(31%)-5C_id28_cl458_lenet5_mmd,0.018042797222733,0.0007310382789,0.027037719558056002,0.04681866649351701
SOH_policy5.2C(71%)-3C_id36_cl463_lenet5_mmd,0.018224162980914,0.00045662227785200004,0.021368721951772,0.7870363711757531
SOH_policy5.6C(47%)-4C_id39_cl465_lenet5_mmd,0.02428718842566,0.0007007238455110001,0.026471188970495003,0.6252568332474501
SOH_policy5.6C(58%)-3.5C_id40_cl459_lenet5_mmd,0.031420078128576,0.0014548002509400001,0.038141843832463,-0.879823741822752
SOH_policy5.6C(65%)-3C_id42_cl429_lenet5_mmd,0.020978938788175,0.000629643269348,0.025092693545111,0.083627332251894
SOH_policy6C(20%)-4.5C_id43_cl466_lenet5_mmd,0.025710068643093,0.000849046220537,0.029138397700238003,0.569429395992438
SOH_policy6C(31%)-4.25C_id44_cl462_lenet5_mmd,0.020542021840810002,0.000521364621818,0.022833410209998,0.690375201137716
SOH_policy6C(40%)-4C_id45_cl457_lenet5_mmd,0.027912056073546004,0.001139731612056,0.033759911315886,-0.62574029611475
SOH_policy6C(52%)-3.5C_id47_cl429_lenet5_mmd,0.026013327762484002,0.0008756570750840001,0.029591503427246,0.45826487137807204
0,0.02273413661168844,0.0008913506426320624,0.02830493481023113,-0.24103878568385087
