,mae,mse,rmse,r2
SOH_1-1_lenet5_coral,0.106795072555541,0.016544610261917,0.128625853784988,0.463674521770559
SOH_1-2_lenet5_coral,0.05724596232175801,0.00588846206665,0.076736315175087,0.8949921154400731
SOH_10-1_lenet5_coral,0.040664836764335,0.0030083707533770003,0.05484861669520601,0.946054520709476
SOH_10-4_lenet5_coral,0.08441686630249001,0.015888128429651,0.126048119500654,0.800085673409444
SOH_10-6_lenet5_coral,0.072349913418293,0.009637560695409001,0.09817107871165401,0.8406318762158611
SOH_10-7_lenet5_coral,0.04891031980514501,0.003417097497731,0.058455944930618,0.9578177512619831
SOH_2-5_lenet5_coral,0.053597528487443,0.004622651729732001,0.067990085525264,0.9329390303468501
SOH_3-1_lenet5_coral,0.048303809016942006,0.0033620391041040004,0.057983093260915004,0.9554778703121761
SOH_4-5_lenet5_coral,0.055533196777105005,0.010168935172259001,0.10084113829315701,0.7663023084832811
SOH_5-3_lenet5_coral,0.025091048330068002,0.000954093586187,0.030888405368160003,0.9870852657250281
SOH_6-1_lenet5_coral,0.110531844198703,0.02145105227828,0.14646177753352602,0.263714536362457
SOH_6-2_lenet5_coral,0.062875546514987,0.005958277266472,0.077189878005296,0.921972752103908
SOH_6-6_lenet5_coral,0.07231567800045001,0.010302091017365001,0.10149921683129101,0.8258505849223121
SOH_6-8_lenet5_coral,0.062653310596942,0.004956404678523,0.07040173775215701,0.944703624729694
SOH_7-5_lenet5_coral,0.050108280032873,0.003970307298004,0.063010374526776,0.950345499106335
SOH_7-6_lenet5_coral,0.076956860721111,0.013026006519794001,0.11413153166322801,0.616765635663795
SOH_8-1_lenet5_coral,0.10708449035882901,0.019869737327098,0.140960055785668,0.31027498902856304
SOH_8-5_lenet5_coral,0.12495771050453101,0.02831301279366,0.168264710482204,-0.127700363080234
SOH_8-6_lenet5_coral,0.065800324082374,0.009229175746440001,0.09606859916976401,0.807178406248076
SOH_8-8_lenet5_coral,0.052893601357936006,0.0041825156658880005,0.06467237173545401,0.9482413230583111
SOH_9-4_lenet5_coral,0.057766642421483,0.00460538547486,0.067862990465058,0.9414321142741561
SOH_9-6_lenet5_coral,0.047478899359703,0.0046382332220670005,0.068104575632385,0.9272286066071711
0,0.06746962463313828,0.009272461299339455,0.08996438503765956,0.7670485746681489
