,mae,mse,rmse,r2
SOH_CY45-05_1-#10_lenet5_coral,0.071688510477542,0.0071578701026730005,0.08460419672022,0.8627693940743091
SOH_CY45-05_1-#11_lenet5_coral,0.087551720440387,0.010749222710728,0.103678458277159,0.8263711687557971
SOH_CY45-05_1-#12_lenet5_coral,0.07979772239923401,0.009298761375248,0.09643008542591001,0.8547773748898251
SOH_CY45-05_1-#13_lenet5_coral,0.094552740454673,0.012244286015629002,0.11065390194489101,0.8103868769917261
SOH_CY45-05_1-#14_lenet5_coral,0.08189471811056101,0.009826353751122001,0.099127966543871,0.842859696741554
SOH_CY45-05_1-#15_lenet5_coral,0.057976700365543005,0.005393094848841,0.073437693651431,0.897864224254971
SOH_CY45-05_1-#16_lenet5_coral,0.14475351572036702,0.026105646044015003,0.16157241733667202,0.5400941966235491
SOH_CY45-05_1-#17_lenet5_coral,0.060903754085302006,0.005177434068173,0.07195438880411001,0.9106465660200431
SOH_CY45-05_1-#18_lenet5_coral,0.059566874057054006,0.004964087158441001,0.07045627834651401,0.9132423936328131
SOH_CY45-05_1-#19_lenet5_coral,0.061088114976882005,0.005745442118495,0.07579869470179301,0.9103335703467861
SOH_CY45-05_1-#1_lenet5_coral,0.071598999202251,0.0069986744783810005,0.083658080771566,0.867812548479688
SOH_CY45-05_1-#20_lenet5_coral,0.060659546405076,0.006024313159286,0.07761644902523501,0.9064771912721701
SOH_CY45-05_1-#21_lenet5_coral,0.064261570572853,0.006255447864532001,0.07909138931977601,0.90265827426734
SOH_CY45-05_1-#22_lenet5_coral,0.061449460685253005,0.0057357326149940005,0.07573461965966401,0.910629548296742
SOH_CY45-05_1-#23_lenet5_coral,0.098496042191982,0.014079198241233002,0.118655797335123,0.777373089550576
SOH_CY45-05_1-#24_lenet5_coral,0.063645787537097,0.005962972994893001,0.077220288751686,0.9083920680511821
SOH_CY45-05_1-#25_lenet5_coral,0.064775317907333,0.0062368316575880005,0.07897361367943301,0.9042065965090521
SOH_CY45-05_1-#26_lenet5_coral,0.06334424018859801,0.006035981699824,0.07769158062379901,0.9069127848942731
SOH_CY45-05_1-#27_lenet5_coral,0.064139984548091,0.005976023618131001,0.07730474512041201,0.9099561349895041
SOH_CY45-05_1-#28_lenet5_coral,0.06396073848009101,0.006087441463023001,0.078022057541591,0.9061138298564091
SOH_CY45-05_1-#2_lenet5_coral,0.07349654287099801,0.007245294749736001,0.08511929716425501,0.8615883309004091
SOH_CY45-05_1-#3_lenet5_coral,0.08198240399360601,0.010634488426148002,0.103123655996812,0.7664393526306451
SOH_CY45-05_1-#4_lenet5_coral,0.07785983383655501,0.00931876245886,0.09653373741268301,0.80298727899761
SOH_CY45-05_1-#5_lenet5_coral,0.07624232769012401,0.009062955155968,0.09519955438954801,0.8117408489900351
SOH_CY45-05_1-#6_lenet5_coral,0.10362665355205501,0.015600158832967002,0.124900595807094,0.6724436722103081
SOH_CY45-05_1-#7_lenet5_coral,0.073286615312099,0.0074308286421,0.086202254275048,0.8584252404717421
SOH_CY45-05_1-#8_lenet5_coral,0.076000452041625,0.008022832684218,0.089570266741921,0.846108641636216
SOH_CY45-05_1-#9_lenet5_coral,0.071294263005256,0.007063435390591,0.084044246623975,0.8651329475443401
0,0.07535339825387458,0.008586913297351359,0.09058486828543544,0.8483837086385576
