,mae,mse,rmse,r2
RUL_CY25-025_1-#7_lenet5_coral,17.782550811767578,511.9747314453125,22.626858629631126,0.8869274693397861
RUL_CY25-05_1-#12_lenet5_coral,9.286774635314941,134.39141845703125,11.592731276840297,0.9067058680531491
RUL_CY25-05_1-#18_lenet5_coral,12.929450035095215,276.5660705566406,16.630275721004768,0.859707228340134
RUL_CY25-05_1-#3_lenet5_coral,17.17569351196289,429.4557189941406,20.723313417360185,0.736817026842806
RUL_CY25-05_1-#5_lenet5_coral,12.514165878295898,238.3105926513672,15.43731170415909,0.8755473082800491
RUL_CY25-1_1-#4_lenet5_coral,2.225314617156982,8.432183265686035,2.903822182174045,0.8232597312065121
RUL_CY25-1_1-#5_lenet5_coral,4.358665943145752,23.691133499145508,4.867353849798215,0.166506336202003
RUL_CY35-05_1-#1_lenet5_coral,30.642940521240234,1475.3050537109375,38.40969999506554,0.91280290337319
RUL_CY45-05_1-#11_lenet5_coral,16.169002532958984,418.1534423828125,20.44880051207925,0.9878211019046591
RUL_CY45-05_1-#15_lenet5_coral,17.232065200805664,455.4956359863281,21.342343732269146,0.9730120836816001
RUL_CY45-05_1-#18_lenet5_coral,20.245092391967773,592.3583984375,24.338414049347996,0.977627125372976
RUL_CY45-05_1-#1_lenet5_coral,19.701231002807617,645.695068359375,25.410530658751995,0.9837557031739671
RUL_CY45-05_1-#25_lenet5_coral,24.00046730041504,840.42138671875,28.990022192450112,0.978476032847794
0,15.712570337148813,465.4039103434636,19.517036763148596,0.8514589168168174
