,mae,mse,rmse,r2
SOH_policy1C(4%)-6C_id9_cl300_lenet5_coral,0.023196453228592002,0.0009843858424570002,0.031374923784089,0.369982534071561
SOH_policy2C(10%)-6C_id10_cl148_lenet5_coral,0.048039779067039004,0.0036849621683350004,0.060703889235665005,-12.852330413760447
SOH_policy2C(2%)-5C_id11_cl438_lenet5_coral,0.02184123173356,0.00098207371775,0.031338055423886,-0.149235168411504
SOH_policy2C(7%)-5.5C_id12_cl335_lenet5_coral,0.01282896939665,0.000317021127557,0.017805087125801002,0.869021088323588
SOH_policy3.6C(22%)-5.5C_id13_cl444_lenet5_coral,0.015387041494250001,0.0005825500702480001,0.024136074043815,0.836354727493086
SOH_policy4.4C(55%)-6C_id19_cl461_lenet5_coral,0.012796451337635,0.00032463192474000004,0.018017544914359,0.8485141008168641
SOH_policy4.9C(27%)-4.75C_id24_cl468_lenet5_coral,0.017353130504488,0.000459658476756,0.021439647309526,0.8304543643164181
SOH_policy4C(31%)-5C_id28_cl458_lenet5_coral,0.017389345914125002,0.0007231555064200001,0.026891550837035,0.120955369999898
SOH_policy5.2C(71%)-3C_id36_cl463_lenet5_coral,0.016841348260641,0.00042274789302600005,0.020560833957456,0.821550583034903
SOH_policy5.6C(47%)-4C_id39_cl465_lenet5_coral,0.02263362891972,0.000638198223896,0.025262585455497002,0.691147018194453
SOH_policy5.6C(58%)-3.5C_id40_cl459_lenet5_coral,0.029584111645817004,0.001339813112281,0.036603457654725,-0.607048767140557
SOH_policy5.6C(65%)-3C_id42_cl429_lenet5_coral,0.019340194761753002,0.0005424562841650001,0.023290690933619,0.33814801039548603
SOH_policy6C(20%)-4.5C_id43_cl466_lenet5_coral,0.024600939825177002,0.000857390405144,0.02928122957023,0.623669047541459
SOH_policy6C(31%)-4.25C_id44_cl462_lenet5_coral,0.019488276913762002,0.0004936116747550001,0.022217373264087,0.7324326180329711
SOH_policy6C(40%)-4C_id45_cl457_lenet5_coral,0.025605896487832003,0.0009919526055450001,0.031495279099343,-0.258506324025753
SOH_policy6C(52%)-3.5C_id47_cl429_lenet5_coral,0.025543257594108002,0.000879777828231,0.029661049007603003,0.510511826358467
0,0.02202937856782182,0.0008890241788316252,0.028129954476046003,-0.39214871154744413
