,mae,mse,rmse,r2
SOH_3C_battery-10_dbgru_adv,0.149194583296775,0.040801439434289,0.201993661866628,-0.21851705879794603
SOH_3C_battery-11_dbgru_adv,0.17273940145969302,0.051611151546239006,0.227180878478449,-1.455229867508453
SOH_3C_battery-12_dbgru_adv,0.074682667851448,0.011200837790966001,0.105834010558827,0.699947536252795
SOH_3C_battery-13_dbgru_adv,0.05743895471096001,0.0061063808389000005,0.078143335217411,0.8406361343527581
SOH_3C_battery-14_dbgru_adv,0.16582641005516002,0.047508023679256,0.21796335398239802,-0.41166741602174606
SOH_3C_battery-15_dbgru_adv,0.201901450753211,0.068562492728233,0.26184440556986,-1.625912068778855
SOH_3C_battery-1_dbgru_adv,0.035489704459905,0.0030447822064160004,0.055179545181309006,0.927853181172524
SOH_3C_battery-2_dbgru_adv,0.034289136528968006,0.002306558890268,0.04802664771008,0.9431875305438351
SOH_3C_battery-3_dbgru_adv,0.163400560617446,0.05305603519082001,0.23033895717142702,-0.19053723369719403
SOH_3C_battery-4_dbgru_adv,0.037315819412469,0.0026580719277260003,0.051556492585573,0.941910262514537
SOH_3C_battery-5_dbgru_adv,0.042020305991172006,0.0035509690642350003,0.05959000809058201,0.9165287132995501
SOH_3C_battery-6_dbgru_adv,0.04153873771429,0.004075564444065,0.063840147588058,0.8907885918177041
SOH_3C_battery-7_dbgru_adv,0.08803119510412201,0.01403365842998,0.11846374310302801,0.5744499467540221
SOH_3C_battery-8_dbgru_adv,0.036241620779037004,0.0020555912051340003,0.045338628178794006,0.9520584908361731
SOH_3C_battery-9_dbgru_adv,0.055186044424772006,0.007014811504632,0.08375447155007401,0.8230331405513791
0,0.09035310621062852,0.021172424592077268,0.12326988578883319,0.3072353255527389
