,mae,mse,rmse,r2
SOH_1-1_dbgru_adv,0.131238460540771,0.026901135221123,0.16401565541473,-0.19832468061052702
SOH_1-2_dbgru_adv,0.051838167011737005,0.006003295537084,0.07748093660433,0.8818305770810131
SOH_10-1_dbgru_adv,0.045164100825786,0.0031736078672110002,0.056334783812588,0.9376107801376911
SOH_10-4_dbgru_adv,0.087809465825557,0.017696175724267002,0.133026973671763,0.769994770830416
SOH_10-6_dbgru_adv,0.06000725924968701,0.007294596638530001,0.085408410818434,0.868663094808363
SOH_10-7_dbgru_adv,0.058134514838457,0.006377568468451,0.079859679866948,0.9246461722120071
SOH_2-5_dbgru_adv,0.062392953783273,0.006832021754235001,0.08265604487413501,0.902157702280149
SOH_3-1_dbgru_adv,0.05299291759729301,0.004844003822654,0.06959887802726701,0.940479560328605
SOH_4-5_dbgru_adv,0.060586538165807,0.008180102333426,0.09044391816715101,0.797161718847038
SOH_5-3_dbgru_adv,0.024366887286305,0.001083796378225,0.032921062835593005,0.9824734379408131
SOH_6-1_dbgru_adv,0.137269482016563,0.031705752015113005,0.178061090682703,-0.356516248949004
SOH_6-2_dbgru_adv,0.064103834331035,0.007761709392070001,0.08810056408486101,0.901630739967689
SOH_6-6_dbgru_adv,0.07823856174945801,0.012203366495668002,0.110468848530564,0.782897278754727
SOH_6-8_dbgru_adv,0.063245810568332,0.005333183333277001,0.07302864734662401,0.936991926933444
SOH_7-5_dbgru_adv,0.051944497972726,0.005470502655953001,0.073962846456536,0.92989007437777
SOH_7-6_dbgru_adv,0.090393021702766,0.013814738020300001,0.11753611368554201,0.534565772055095
SOH_8-1_dbgru_adv,0.131224155426025,0.028604377061128002,0.16912828581029402,-0.247688800284687
SOH_8-5_dbgru_adv,0.153775706887245,0.041469015181064,0.20363942442725702,-1.021437782603122
SOH_8-6_dbgru_adv,0.06209494546055701,0.00985449925065,0.09926983051587401,0.7737078216521721
SOH_8-8_dbgru_adv,0.05689779296517301,0.006377270910888,0.079857816842741,0.925269786328569
SOH_9-4_dbgru_adv,0.052210006862878,0.0050844335928550005,0.071305214345487,0.9382758670538721
SOH_9-6_dbgru_adv,0.042685825377702005,0.0033570721279820004,0.057940246185039006,0.9527905021362281
0,0.07357340483841514,0.011791919262825183,0.09972933059120277,0.6298668214217418
