,mae,mse,rmse,r2
SOH_policy1C(4%)-6C_id9_cl300_dbgru_adv,0.018471181392669,0.000448082631919,0.021167962394135,0.62579416955105
SOH_policy2C(10%)-6C_id10_cl148_dbgru_adv,0.034223858267068,0.001636363216675,0.04045198656031301,-2.660884351561343
SOH_policy2C(2%)-5C_id11_cl438_dbgru_adv,0.019991466775536003,0.00047392194392100004,0.02176974836606,0.6430272290950391
SOH_policy2C(7%)-5.5C_id12_cl335_dbgru_adv,0.015995347872376,0.000328664144035,0.01812909661388,0.728108616099828
SOH_policy3.6C(22%)-5.5C_id13_cl444_dbgru_adv,0.016000533476471002,0.000359498400939,0.018960443057577003,0.632359880042166
SOH_policy4.4C(55%)-6C_id19_cl461_dbgru_adv,0.009344791062176,0.00012090348172900001,0.010995611930644002,0.9060669994234261
SOH_policy4.9C(27%)-4.75C_id24_cl468_dbgru_adv,0.021645110100507,0.0005426314892240001,0.023294451897924003,0.5858295217117531
SOH_policy4C(31%)-5C_id28_cl458_dbgru_adv,0.015354976989328,0.00031642921385300005,0.017788457320789,0.6609544506953321
SOH_policy5.2C(71%)-3C_id36_cl463_dbgru_adv,0.023091245442628004,0.000561739958357,0.023701053950342003,0.636465261100703
SOH_policy5.6C(47%)-4C_id39_cl465_dbgru_adv,0.027599530294537003,0.000796297215856,0.028218738736106003,0.49132692722312704
SOH_policy5.6C(58%)-3.5C_id40_cl459_dbgru_adv,0.027269540354609004,0.0008358708000740001,0.028911430266837002,0.429547397907848
SOH_policy5.6C(65%)-3C_id42_cl429_dbgru_adv,0.025088587775826003,0.000759787682909,0.027564246460034,0.341268097199372
SOH_policy6C(20%)-4.5C_id43_cl466_dbgru_adv,0.026575755327939002,0.0008341534994540001,0.028881715659812002,0.12460656758006601
SOH_policy6C(31%)-4.25C_id44_cl462_dbgru_adv,0.023669579997658,0.0006798558752050001,0.026074046007577,0.49024664203530705
SOH_policy6C(40%)-4C_id45_cl457_dbgru_adv,0.028573898598551,0.000941106176469,0.030677453878532,0.008776253222266
SOH_policy6C(52%)-3.5C_id47_cl429_dbgru_adv,0.030429849401116003,0.001029248931445,0.032081909722539,0.245647700669667
0,0.022707828320562184,0.000666534666379,0.024916772051443815,0.30557133512472545
