,mae,mse,rmse,r2
RUL_policy1C(4%)-6C_id9_cl300_dbgru_adv,16.413925170898438,390.2692565917969,19.755233650650577,0.958868900838
RUL_policy2C(10%)-6C_id10_cl148_dbgru_adv,27.992595672607422,1224.0943603515625,34.98705989864771,-2.659839351513487
RUL_policy2C(2%)-5C_id11_cl438_dbgru_adv,18.564786911010742,465.3469543457031,21.57190196402958,0.9752970986058691
RUL_policy2C(7%)-5.5C_id12_cl335_dbgru_adv,21.906654357910156,660.5985107421875,25.702111017233342,0.9482598165030891
RUL_policy3.6C(22%)-5.5C_id13_cl444_dbgru_adv,17.280418395996094,505.30010986328125,22.47888141930735,0.9733752634089071
RUL_policy4.4C(55%)-6C_id19_cl461_dbgru_adv,17.620132446289062,459.6446228027344,21.43932421515973,0.97765552625269
RUL_policy4.9C(27%)-4.75C_id24_cl468_dbgru_adv,18.308334350585938,445.66094970703125,21.110683307440127,0.978388765182267
RUL_policy4C(31%)-5C_id28_cl458_dbgru_adv,19.611785888671875,617.0664672851562,24.840822596789266,0.9701201403773221
RUL_policy5.2C(71%)-3C_id36_cl463_dbgru_adv,16.443836212158203,357.9372253417969,18.919228983808956,0.9820255856401461
RUL_policy5.6C(47%)-4C_id39_cl465_dbgru_adv,17.299964904785156,386.1914978027344,19.651755590855856,0.9807888592435331
RUL_policy5.6C(58%)-3.5C_id40_cl459_dbgru_adv,13.846698760986328,256.7971496582031,16.024891564631666,0.986786312684616
RUL_policy5.6C(65%)-3C_id42_cl429_dbgru_adv,21.750259399414062,880.4697265625,29.672710131743948,0.9436981754632691
RUL_policy6C(20%)-4.5C_id43_cl466_dbgru_adv,23.034379959106445,1002.1708984375,31.657082911056413,0.942080176774263
RUL_policy6C(31%)-4.25C_id44_cl462_dbgru_adv,21.491559982299805,889.3425903320312,29.821847533847247,0.955149397041519
RUL_policy6C(40%)-4C_id45_cl457_dbgru_adv,19.537612915039062,818.3117065429688,28.606148054971833,0.9536626042863211
RUL_policy6C(52%)-3.5C_id47_cl429_dbgru_adv,18.627674102783203,596.7353515625,24.428167175670385,0.964546064328707
0,19.358163714408875,622.2460861206055,24.416740625990247,0.7394289584448145
