,mae,mse,rmse,r2,exp_itr
RUL_task7_OURS_tongji_ncm_CY45-05_1-#10_task7,0.370466291904449,0.32113552093505804,0.566688179969787,0.9999756217002861,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#11_task7,1.079262852668762,1.82899796962738,1.352404475212097,0.999965548515319,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#12_task7,1.002478718757629,1.536324739456176,1.239485621452331,0.9999707937240601,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#13_task7,1.127455949783325,2.030937910079956,1.42510974407196,0.9999668598175041,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#14_task7,1.198913812637329,2.339686393737793,1.529603362083435,0.9999620914459221,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#15_task7,0.40439429879188504,0.333785712718963,0.577741920948028,0.999971449375152,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#16_task7,0.655252933502197,0.717853307723999,0.8472622632980341,0.9999735355377191,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#17_task7,0.613127529621124,0.599967241287231,0.7745755314826961,0.9999778866767881,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#18_task7,0.585298657417297,0.6188193559646601,0.786650717258453,0.999976933002471,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#19_task7,0.9683916568756101,1.534209012985229,1.238631963729858,0.999968826770782,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#1_task7,0.486298412084579,0.47435313463211004,0.6887329816818231,0.9999718070030211,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#20_task7,0.9382131695747371,1.411385774612426,1.188017606735229,0.999971449375152,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#21_task7,1.111264944076538,2.074599981307983,1.44034719467163,0.9999673366546631,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#22_task7,1.102768898010254,1.888195037841796,1.374116063117981,0.9999673366546631,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#23_task7,1.190295696258545,2.497422456741333,1.580323576927185,0.9999623894691461,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#24_task7,1.1694914102554321,2.145537614822387,1.4647654294967651,0.9999653100967401,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#25_task7,1.216555714607238,2.218611717224121,1.489500522613525,0.9999675154685971,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#26_task7,1.123383045196533,1.9534693956375122,1.397665739059448,0.999965727329254,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#27_task7,1.190012335777282,2.174573898315429,1.47464370727539,0.9999678730964661,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#28_task7,1.116981625556945,1.887704372406005,1.373937487602233,0.9999692440032951,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#2_task7,0.456559300422668,0.5071922540664671,0.712174296379089,0.9999700784683221,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#3_task7,0.40953317284584,0.24956944584846402,0.49956926703453003,0.9999233484268181,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#4_task7,0.380445629358291,0.22976355254650102,0.479336589574813,0.9999302029609681,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#5_task7,0.37301912903785706,0.205582708120346,0.45341229438781705,0.9999369382858271,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#6_task7,0.41273510456085205,0.258136630058288,0.5080714821815491,0.9999208450317381,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#7_task7,0.39634329080581604,0.32038065791130005,0.5660218000411981,0.9999755024909971,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#8_task7,0.41638314723968506,0.35074013471603305,0.5922331809997551,0.9999733567237851,2024.0
RUL_task7_OURS_tongji_ncm_CY45-05_1-#9_task7,0.401552587747573,0.373107820749282,0.610825538635253,0.999971032142639,2024.0
0,0.7820314041205814,1.18150156257408,1.0082803049257822,0.9999638157231464,
