,mae,mse,rmse,r2,exp_itr
RUL_task6_OURS_tongji_nca_CY25-025_1-#7_task6,0.5917815566062921,0.7451866269111631,0.863241910934448,0.9998514056205751,2024.0
RUL_task6_OURS_tongji_nca_CY25-05_1-#12_task6,0.305349975824356,0.17255064845085102,0.415392160415649,0.9999052882194511,2024.0
RUL_task6_OURS_tongji_nca_CY25-05_1-#18_task6,0.419978588819503,0.24813705682754503,0.49813356995582503,0.999907553195953,2024.0
RUL_task6_OURS_tongji_nca_CY25-05_1-#3_task6,0.39035728573799106,0.27355426549911505,0.523024141788482,0.9998975992202751,2024.0
RUL_task6_OURS_tongji_nca_CY25-05_1-#5_task6,0.35166585445404,0.22061087191104803,0.46969231963157604,0.9999222755432121,2024.0
RUL_task6_OURS_tongji_nca_CY25-1_1-#4_task6,0.16456054151058103,0.037850823253393,0.194552883505821,0.9995066523551941,2024.0
RUL_task6_OURS_tongji_nca_CY25-1_1-#5_task6,0.196067556738853,0.05945137143135001,0.24382652342319402,0.9992450475692741,2024.0
RUL_task6_OURS_tongji_nca_CY35-05_1-#1_task6,0.9936582446098321,1.650892734527588,1.284870743751525,0.9999288320541381,2024.0
RUL_task6_OURS_tongji_nca_CY45-05_1-#11_task6,0.652676045894622,0.6814142465591431,0.8254781961441041,0.9999805092811581,2024.0
RUL_task6_OURS_tongji_nca_CY45-05_1-#15_task6,0.742913782596588,0.8537437915802001,0.923982560634613,0.9999530315399171,2024.0
RUL_task6_OURS_tongji_nca_CY45-05_1-#18_task6,0.6242768168449401,0.6099801063537591,0.7810122370719911,0.9999774098396301,2024.0
RUL_task6_OURS_tongji_nca_CY45-05_1-#1_task6,0.6709551811218261,1.412101745605468,1.188318848609924,0.999965608119964,2024.0
RUL_task6_OURS_tongji_nca_CY45-05_1-#25_task6,1.125374555587768,1.905260443687439,1.380311727523803,0.999954521656036,2024.0
0,0.5561243066420918,0.6823642101998509,0.7378336787223811,0.9998458257088292,
