,mae,mse,rmse,r2
SOH_DeNN_fusion_xjtu_task10_3C_battery-1,0.08457566797733301,0.010590873658657001,0.10291197043423601,0.765242061069471
SOH_DeNN_fusion_xjtu_task10_3C_battery-10,0.14527153968811002,0.045571327209472004,0.21347441816169102,0.017886339785481
SOH_DeNN_fusion_xjtu_task10_3C_battery-11,0.21695512533187802,0.081885874271392,0.286157079715656,-1.232380598735672
SOH_DeNN_fusion_xjtu_task10_3C_battery-12,0.100405171513557,0.017884738743305,0.133733835446775,0.562038197573487
SOH_DeNN_fusion_xjtu_task10_3C_battery-13,0.08801412582397401,0.012514862231910001,0.111869845051784,0.664133541422518
SOH_DeNN_fusion_xjtu_task10_3C_battery-14,0.163233399391174,0.049450661987066005,0.22237504803162203,-0.46839218910884106
SOH_DeNN_fusion_xjtu_task10_3C_battery-15,0.18460020422935403,0.06285236775875,0.250703745003442,-1.048471382294244
SOH_DeNN_fusion_xjtu_task10_3C_battery-2,0.18172395229339602,0.049011532217264,0.22138548330291202,-0.452831573247973
SOH_DeNN_fusion_xjtu_task10_3C_battery-3,0.175612032413482,0.07521558552980401,0.274254599833447,-0.23403233614569202
SOH_DeNN_fusion_xjtu_task10_3C_battery-4,0.074171215295791,0.007810911163687001,0.08837935937586101,0.85520256461995
SOH_DeNN_fusion_xjtu_task10_3C_battery-5,0.071880027651786,0.007667217869311,0.08756265110942801,0.8208050430342101
SOH_DeNN_fusion_xjtu_task10_3C_battery-6,0.087937667965888,0.014012189581990001,0.11837309483996,0.6711125962987711
SOH_DeNN_fusion_xjtu_task10_3C_battery-7,0.112486310303211,0.023604726418852,0.153638297370326,0.510671977106747
SOH_DeNN_fusion_xjtu_task10_3C_battery-8,0.13270522654056502,0.026595890522003,0.16308246540325202,0.17497790323856502
SOH_DeNN_fusion_xjtu_task10_3C_battery-9,0.060566093772649,0.008975081145763,0.09473690487747301,0.787372510786951
0,0.1253425173461432,0.03290958935394841,0.16817591986385771,0.15955564369358197
