,mae,mse,rmse,r2
RUL_DeNN_fusion_tri_task1_policy1C(4%)-6C_id9_cl300,20.80156898498535,580.2386474609375,24.088143296255474,0.9450034704618221
RUL_DeNN_fusion_tri_task1_policy2C(10%)-6C_id10_cl148,27.065017700195312,1294.7298583984375,35.98235482008421,-0.38377217763897903
RUL_DeNN_fusion_tri_task1_policy2C(2%)-5C_id11_cl438,17.43956184387207,496.2731018066406,22.277187924121854,0.9673862411405941
RUL_DeNN_fusion_tri_task1_policy2C(7%)-5.5C_id12_cl335,24.713537216186523,801.575927734375,28.31211627085434,0.9399074250462011
RUL_DeNN_fusion_tri_task1_policy3.6C(22%)-5.5C_id13_cl444,23.28089714050293,820.9452514648438,28.65214217933528,0.957347714388433
RUL_DeNN_fusion_tri_task1_policy4.4C(55%)-6C_id19_cl461,27.114093780517578,1008.310302734375,31.75390216547212,0.957418605222304
RUL_DeNN_fusion_tri_task1_policy4.9C(27%)-4.75C_id24_cl468,25.332225799560547,1167.5211181640625,34.16900815306266,0.9390644521314331
RUL_DeNN_fusion_tri_task1_policy4C(31%)-5C_id28_cl458,21.949817657470703,720.3938598632812,26.84015387182572,0.9568278443124401
RUL_DeNN_fusion_tri_task1_policy5.2C(71%)-3C_id36_cl463,23.497406005859375,863.580078125,29.386733029123874,0.9544313621760331
RUL_DeNN_fusion_tri_task1_policy5.6C(47%)-4C_id39_cl465,21.54267120361328,771.0363159179688,27.767540689048584,0.9573768304819871
RUL_DeNN_fusion_tri_task1_policy5.6C(58%)-3.5C_id40_cl459,11.944172859191895,258.0744934082031,16.064697115358356,0.984131890471818
RUL_DeNN_fusion_tri_task1_policy5.6C(65%)-3C_id42_cl429,34.109657287597656,1861.2906494140625,43.14267781923211,0.835484278651879
RUL_DeNN_fusion_tri_task1_policy6C(20%)-4.5C_id43_cl466,29.908462524414062,1669.4669189453125,40.859110599048925,0.892350854137783
RUL_DeNN_fusion_tri_task1_policy6C(31%)-4.25C_id44_cl462,27.020374298095703,1384.4603271484375,37.20833679632076,0.9206234365507341
RUL_DeNN_fusion_tri_task1_policy6C(40%)-4C_id45_cl457,32.91364288330078,1745.4293212890625,41.77833554952929,0.856567572407783
RUL_DeNN_fusion_tri_task1_policy6C(52%)-3.5C_id47_cl429,20.922025680541992,732.3151245117188,27.061321558854416,0.9524106741653281
0,24.34719580411911,1010.9775810241699,30.958985114845497,0.8520350296317247
