,mae,mse,rmse,r2
SOH_DeNN_fusion_tri_task1_policy1C(4%)-6C_id9_cl300,0.023815464228391002,0.000736375281121,0.027136235573888,0.713830362633735
SOH_DeNN_fusion_tri_task1_policy2C(10%)-6C_id10_cl148,0.045094676315784,0.0027209171094,0.052162410885617,-0.08483828828534401
SOH_DeNN_fusion_tri_task1_policy2C(2%)-5C_id11_cl438,0.009855561889708,0.00027770968154,0.016664623654338,0.8808316494717611
SOH_DeNN_fusion_tri_task1_policy2C(7%)-5.5C_id12_cl335,0.014946208335459002,0.000327801244566,0.018105282228295,0.8711612482709861
SOH_DeNN_fusion_tri_task1_policy3.6C(22%)-5.5C_id13_cl444,0.008740479126572,0.00041859288467000004,0.020459542631030003,0.8446088717733331
SOH_DeNN_fusion_tri_task1_policy4.4C(55%)-6C_id19_cl461,0.013968635350465,0.00031555761233900004,0.017763941351486002,0.877711157241649
SOH_DeNN_fusion_tri_task1_policy4.9C(27%)-4.75C_id24_cl468,0.011794028803706,0.000254321872489,0.015947472291542,0.8850440405656951
SOH_DeNN_fusion_tri_task1_policy4C(31%)-5C_id28_cl458,0.016151621937751,0.0004898970364590001,0.022133617789672003,0.716440517872119
SOH_DeNN_fusion_tri_task1_policy5.2C(71%)-3C_id36_cl463,0.010696781799197001,0.000221482943743,0.014882303038960001,0.9048761639304721
SOH_DeNN_fusion_tri_task1_policy5.6C(47%)-4C_id39_cl465,0.01028789114207,0.00016513033187900002,0.012850304738778,0.920076112866069
SOH_DeNN_fusion_tri_task1_policy5.6C(58%)-3.5C_id40_cl459,0.014286354184150002,0.00044375259312800006,0.021065435982386003,0.7729561361748051
SOH_DeNN_fusion_tri_task1_policy5.6C(65%)-3C_id42_cl429,0.016820525750517002,0.000686056271661,0.02619267591639,0.5122816440383401
SOH_DeNN_fusion_tri_task1_policy6C(20%)-4.5C_id43_cl466,0.01362769305706,0.0004892062279390001,0.022118006870863002,0.80265226408969
SOH_DeNN_fusion_tri_task1_policy6C(31%)-4.25C_id44_cl462,0.011746639385819001,0.000233742350246,0.015288634675691002,0.900453613982205
SOH_DeNN_fusion_tri_task1_policy6C(40%)-4C_id45_cl457,0.016868872568011003,0.000527186028193,0.022960531966696,0.6886220621758331
SOH_DeNN_fusion_tri_task1_policy6C(52%)-3.5C_id47_cl429,0.015715608373284,0.00036536186235000003,0.019114441199005003,0.8218443371977491
0,0.0159010651404965,0.0005420682082326876,0.021552841299664817,0.7517844933749437
