,mae,mse,rmse,r2
policy1C(4%)-6C_id9_cl300,3.721999406814575,24.614347457885742,4.9612848595787895,0.9963448152948671
policy2C(10%)-6C_id10_cl148,3.8676576614379883,23.782917022705078,4.876773218297636,0.9859347586063181
policy2C(2%)-5C_id11_cl438,5.479881763458252,60.13053512573242,7.75438812065352,0.996062476790849
policy2C(7%)-5.5C_id12_cl335,4.619357109069824,44.66273498535156,6.683018403786687,0.995379873955855
policy3.6C(22%)-5.5C_id13_cl444,6.627045631408691,123.99545288085938,11.135324552111598,0.9919247736788971
policy4.4C(55%)-6C_id19_cl461,5.472304821014404,53.43268966674805,7.30976673134978,0.9970347849771111
policy4.9C(27%)-4.75C_id24_cl468,6.494938850402832,76.08074188232422,8.722427522331396,0.9956041305714871
policy4C(31%)-5C_id28_cl458,6.414604663848877,129.5948028564453,11.38397131305439,0.9916929412370971
policy5.2C(71%)-3C_id36_cl463,5.039430141448975,47.743717193603516,6.909682857671799,0.997263295181927
policy5.6C(47%)-4C_id39_cl465,5.206488609313965,57.474853515625,7.581217152649368,0.996786359033985
policy5.6C(58%)-3.5C_id40_cl459,5.024788856506348,48.6335334777832,6.973774693649287,0.9971035208998671
policy5.6C(65%)-3C_id42_cl429,7.638763427734375,103.6731185913086,10.181999734399358,0.992753571131281
policy6C(20%)-4.5C_id43_cl466,7.005513668060303,97.66504669189453,9.882562759319798,0.9946443945398661
policy6C(31%)-4.25C_id44_cl462,8.421034812927246,148.04591369628906,12.167411955559368,0.991588045948205
policy6C(40%)-4C_id45_cl457,7.536653518676758,93.34742736816406,9.661647238859638,0.9939929314769631
policy6C(52%)-3.5C_id47_cl429,8.003774642944336,107.86602020263672,10.385856738980983,0.992414147038382
0,6.035889849066734,77.54649078845978,8.535694240765839,0.9941578012726848
