,mae,mse,rmse,r2
1-1,13.361153602600098,301.84942626953125,17.373814384571144,0.998304755204043
1-2,29.80545997619629,1512.1834716796875,38.8868033101165,0.9973793786413491
10-1,18.0848445892334,629.62841796875,25.09239761299725,0.9974060330116951
10-4,25.527292251586914,1159.1143798828125,34.04576889839342,0.9954369176248421
10-6,28.977561950683594,1607.627685546875,40.095232703488264,0.996239952712154
10-7,27.79856300354004,1293.0877685546875,35.959529593067366,0.9949110216211491
2-5,18.337074279785156,655.908935546875,25.610719153254465,0.995568328263785
3-1,31.734704971313477,1583.1070556640625,39.78827786753358,0.9947299848376221
4-5,19.285411834716797,614.4817504882812,24.78874241441629,0.9968149905676551
5-3,39.339942932128906,2870.653076171875,53.57847586645103,0.9949198145454201
6-1,15.24368953704834,399.78570556640625,19.994641921435008,0.998136316677322
6-2,27.37697982788086,1573.8331298828125,39.67156576041349,0.9948283071968771
6-6,35.10742950439453,2063.845947265625,45.42957128639478,0.9955676479734481
6-8,36.95361328125,2482.32763671875,49.82296294600262,0.9950427753577631
7-5,25.316572189331055,1127.146240234375,33.57299867802063,0.9959348636492341
7-6,15.701863288879395,414.86871337890625,20.368326229194835,0.9974455326160001
8-1,15.624701499938965,408.24542236328125,20.20508407216563,0.9969777542629721
8-5,15.217514038085938,428.8818359375,20.70946247340814,0.9971614764150161
8-6,32.96549606323242,1915.361572265625,43.76484402195014,0.995809115386822
8-8,27.715089797973633,1260.630859375,35.50536381133138,0.9945859998812551
9-4,21.046159744262695,715.25927734375,26.744331686242415,0.9976163267184001
9-6,28.673078536987305,1456.1485595703125,38.159514666336,0.9939654533683221
0,24.963372577320445,1203.3625848943536,33.14401951623565,0.9961264884787796
