,mae,mse,rmse,r2
3C_battery-1,13.763900756835938,466.1672668457031,21.590907040828625,0.9265314125767411
3C_battery-10,5.498897552490234,62.18337631225586,7.885643684079053,0.9551042001058151
3C_battery-11,8.663256645202637,161.90699768066406,12.724268060704476,0.8586752861557031
3C_battery-12,8.148792266845703,309.3768615722656,17.589112017730333,0.8794278653452071
3C_battery-13,6.245855331420898,77.7242202758789,8.816134089036924,0.980409291041577
3C_battery-14,8.01408863067627,215.81509399414062,14.690646479789125,0.7808033792840381
3C_battery-15,5.757826328277588,62.32373809814453,7.89453849811023,0.9671718759476351
3C_battery-2,13.041688919067383,326.5171203613281,18.069784734781102,0.941372542078669
3C_battery-3,14.267608642578125,346.8521728515625,18.623967698950793,0.93163700402789
3C_battery-4,11.020295143127441,269.265380859375,16.40930775076679,0.963928783244938
3C_battery-5,18.080886840820312,890.9695434570312,29.84911294254875,0.845331668842304
3C_battery-6,11.28763198852539,230.24928283691406,15.173967274147985,0.970709725487861
3C_battery-7,10.430154800415039,319.07672119140625,17.862718751394095,0.9532322397107321
3C_battery-8,6.4837446212768555,100.84016418457031,10.04192034346869,0.9815595393545461
3C_battery-9,6.807280540466309,80.6231918334961,8.979041810432564,0.984099278899707
0,9.834127267201742,261.32607549031576,15.080071411784637,0.9279996061402244
