,mae,mse,rmse,r2
CY25-05_1-#1,6.512136936187744,72.65929412841797,8.524042123805934,0.972702365702194
CY25-05_1-#10,7.698068618774414,94.62445068359375,9.727509994011507,0.9675241620642271
CY25-05_1-#11,6.303966522216797,66.01118469238281,8.124726745705532,0.9735202530714161
CY25-05_1-#12,6.398514270782471,83.80889892578125,9.154720035357785,0.9718797063240271
CY25-05_1-#13,15.678730010986328,391.1732177734375,19.778099447961058,0.9678940430072721
CY25-05_1-#14,6.176403999328613,70.54405212402344,8.399050668023348,-0.426994022644868
CY25-05_1-#15,10.607474327087402,197.08453369140625,14.03867991270569,0.969716241121608
CY25-05_1-#16,13.676830291748047,319.68890380859375,17.879846302711712,0.964618645186852
CY25-05_1-#17,11.444096565246582,223.21484375,14.94037629211527,0.9665214633971411
CY25-05_1-#18,6.38493537902832,76.22389221191406,8.730629542702752,0.9718793796872581
CY25-05_1-#19,6.155101776123047,60.620025634765625,7.785886310161844,0.9750830361789181
CY25-05_1-#2,7.375198841094971,76.8749771118164,8.767837653139821,0.963841329297157
CY25-05_1-#20,8.133474349975586,103.19528198242188,10.158507862005221,0.9597891766938791
CY25-05_1-#21,4.690575122833252,33.76560592651367,5.810818008380031,0.9861549031093391
CY25-05_1-#22,8.131996154785156,111.1014175415039,10.540465717486297,0.958820932175328
CY25-05_1-#23,9.53701114654541,131.6865692138672,11.475476862155542,0.9603764206854931
CY25-05_1-#3,6.654182434082031,72.71302032470703,8.527192992111004,0.974132150390647
CY25-05_1-#4,5.19432258605957,56.86955261230469,7.541190397563549,0.9796636920671431
CY25-05_1-#5,15.025349617004395,347.8813781738281,18.651578436524563,0.979530723796538
CY25-05_1-#6,5.745202541351318,46.815216064453125,6.84216457449345,0.9806953305184821
CY25-05_1-#7,5.622420310974121,53.62010192871094,7.322574815507926,0.982196798246838
CY25-05_1-#8,10.65531063079834,178.0939178466797,13.345183320085178,0.9793835600707981
CY25-05_1-#9,10.4429349899292,198.71682739257812,14.096695619632927,0.978218204902049
CY45-05_1-#1,15.250309944152832,375.916259765625,19.3885600230039,0.974315101598985
CY45-05_1-#10,15.349510192871094,397.6795959472656,19.94190552447949,0.9665495654816971
CY45-05_1-#11,30.879411697387695,1383.1717529296875,37.19101709996229,0.972737738390777
CY45-05_1-#12,31.1908016204834,1438.7164306640625,37.93041564053922,0.9698905533050741
CY45-05_1-#13,30.460304260253906,1391.9649658203125,37.309046702111175,0.9762536226200661
CY45-05_1-#14,31.61418342590332,1595.4014892578125,39.9424772548951,0.972060490499229
CY45-05_1-#15,14.81434154510498,343.2859802246094,18.52797830915746,0.9717258597086301
CY45-05_1-#16,20.660648345947266,654.4024658203125,25.581291324331392,0.974086174019621
CY45-05_1-#17,19.61287498474121,624.007568359375,24.980143481561008,0.9743091314072411
CY45-05_1-#18,22.92695426940918,747.6451416015625,27.343100438713282,0.9705727072911321
CY45-05_1-#19,33.95381164550781,1682.0814208984375,41.01318593938342,0.967055270259323
CY45-05_1-#2,18.437705993652344,541.8952026367188,23.27864262874274,0.968333672119507
CY45-05_1-#20,40.013248443603516,2485.441650390625,49.8542039389922,0.9487053687933391
CY45-05_1-#21,29.80257225036621,1351.243408203125,36.75926288982309,0.976907905259715
CY45-05_1-#22,30.117568969726562,1391.093505859375,37.297365937280006,0.9739598407600841
CY45-05_1-#23,35.91871643066406,2107.386962890625,45.90628456857105,0.963609696084021
CY45-05_1-#24,35.45180892944336,1888.511962890625,43.45701281600733,0.9669803009151531
CY45-05_1-#25,34.198123931884766,1815.1370849609375,42.604425649936154,0.9726323137542491
CY45-05_1-#26,29.707067489624023,1336.724365234375,36.56124129777837,0.9759875889540011
CY45-05_1-#27,34.06430435180664,1757.7659912109375,41.92571992477813,0.9741298324830681
CY45-05_1-#28,31.16938018798828,1466.4757080078125,38.294591106418835,0.9755299390662321
CY45-05_1-#3,6.746216773986816,83.79812622070312,9.154131647551456,0.9687784331886751
CY45-05_1-#4,7.468148231506348,89.11092376708984,9.43985824931126,0.969519304886517
CY45-05_1-#5,6.210774421691894,60.861228942871094,7.801360710983123,0.978119146570771
CY45-05_1-#6,8.418790817260742,102.07295989990234,10.103116345954962,0.9631053801565761
CY45-05_1-#7,15.733184814453125,374.11297607421875,19.34200031212436,0.9681345966771431
CY45-05_1-#8,13.30730152130127,275.60540771484375,16.601367645915314,0.9774602019628941
CY45-05_1-#9,14.123347282409668,302.6091613769531,17.39566501680672,0.9761660189415451
0,16.702855886197558,610.413860021853,20.884090707048255,0.9440149852981374
