,mae,mse,rmse,r2,exp_itr
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#10_task7,0.053913865238428005,0.006279715336859001,0.07924465494189001,0.8837494164573191,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#11_task7,0.037993725389242006,0.0038818677421650002,0.06230463660247001,0.9243792072665811,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#12_task7,0.034661769866943005,0.003139852778986,0.056034389253262006,0.9403392103220971,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#13_task7,0.033665537834167,0.00305905425921,0.055308717750557006,0.941493792766086,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#14_task7,0.035085592418909003,0.0035822391510000003,0.05985180992251501,0.9261283674675521,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#15_task7,0.038225758820772004,0.003010664368048,0.054869521303254,0.9549904983464481,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#16_task7,0.10897728055715501,0.016416169703006002,0.128125601278615,0.799653659977681,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#17_task7,0.035969249904155,0.002842120360583,0.053311540594725,0.9560888352693241,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#18_task7,0.040826398879289,0.004171323031187,0.064585780410141,0.9290338568853621,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#19_task7,0.029292933642864002,0.0018677762709550002,0.043217777256076007,0.9724034958195241,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#1_task7,0.052211001515388,0.006054778117686,0.077812454772269,0.8821910386505021,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#20_task7,0.030655693262815004,0.002120024291798,0.046043721524204,0.9662304070591641,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#21_task7,0.029873410239815,0.002044501015916,0.045216158792144,0.9670739436934771,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#22_task7,0.028476722538471003,0.0016281971475100002,0.040350924989533,0.9749554670654241,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#23_task7,0.070142596960067,0.007080972194671,0.08414851273000301,0.8852403962514701,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#24_task7,0.026511194184422004,0.0014040472451590002,0.037470618425104005,0.9799088164749361,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#25_task7,0.026314863935112003,0.0013844186905770002,0.037207777286168,0.979344967136857,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#26_task7,0.028072871267795,0.0016033392166710002,0.040041718453032005,0.9762093367615521,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#27_task7,0.025462144985795004,0.0012328783050170001,0.035112366838735004,0.9821068207878161,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#28_task7,0.028661401942372003,0.001763415057212,0.041993035818003004,0.9722627812929291,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#2_task7,0.055543445050716005,0.007251930888742,0.085158269643894,0.8590825066438341,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#3_task7,0.067714028060436,0.008494464680552,0.092165420199511,0.8495918062838771,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#4_task7,0.059808634221553005,0.007447752635926,0.08630036289567901,0.8534588129825901,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#5_task7,0.05543363094329801,0.005507333669811001,0.07421141199176501,0.902546600581672,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#6_task7,0.07748252898454601,0.010982723906636,0.10479849191012301,0.796391036974691,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#7_task7,0.058759085834026004,0.006953062489628001,0.083385025571914,0.879971726629111,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#8_task7,0.05642494186758901,0.006668360903859001,0.08166003247525101,0.8775358083091991,20241.0
SOH_task7_CRNN_tongji_ncm_CY45-05_1-#9_task7,0.05387895181775,0.0056910519488150004,0.07543906116075101,0.897135812603385,20241.0
0,0.04571568786299608,0.004770144121720893,0.06519177838541386,0.9181963723843021,
