,mae,mse,rmse,r2,exp_itr
SOH_task10_CRNN_xjtu_pseudo_3C_battery-10_task10,0.149184495210647,0.045554507523775004,0.21343501944098803,-0.922288818143399,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-11_task10,0.17669914662837902,0.057321611791849005,0.23941932209378802,-2.628370639336757,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-12_task10,0.091429583728313,0.023933809250593,0.154705556624812,0.17601715920639402,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-13_task10,0.08314353227615301,0.019014654681086002,0.137893635390059,0.315113464750688,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-14_task10,0.16844682395458202,0.052296604961156005,0.22868450966595102,-1.535457758128796,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-15_task10,0.18398979306221003,0.062478303909301,0.24995660405218603,-2.5227283017689333,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-1_task10,0.066838912665843,0.010964236222207002,0.104710248888098,0.7123805336327881,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-2_task10,0.08290276676416301,0.015429395250976,0.12421511683758901,0.326222564990283,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-3_task10,0.18435980379581401,0.069649450480937,0.263911823306455,-0.35254554123018,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-4_task10,0.061025023460388,0.007719307206571001,0.087859588017308,0.7975471308682711,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-5_task10,0.07047697901725701,0.012822493910789,0.113236451334318,0.678612496143281,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-6_task10,0.06568533927202201,0.014340530149638,0.11975195259217501,0.508418160882759,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-7_task10,0.11570186913013401,0.029633956030011004,0.172145159763529,0.173512454174391,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-8_task10,0.06648191809654201,0.010297805070877,0.10147810143512201,0.609019021503844,20241.0
SOH_task10_CRNN_xjtu_pseudo_3C_battery-9_task10,0.08929288387298501,0.019302444532513,0.138933237680958,0.47398842032915606,20241.0
0,0.11037725806236212,0.03005060739815193,0.16335575514155576,-0.212703976808414,
