,mae,mse,rmse,r2,exp_itr
SOH_task1_CRNN_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,0.012507002800703,0.000253250909736,0.015913859046013,0.9011494168214591,20241.0
SOH_task1_CRNN_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,0.030128769576549003,0.001236998708918,0.035170992435794,0.276547166422818,20241.0
SOH_task1_CRNN_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,0.007450685836374001,9.354729263577612e-05,0.009671984937735,0.9502902051227881,20241.0
SOH_task1_CRNN_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,0.010429941117763,0.00016967022384000002,0.013025752332994,0.9314584908855711,20241.0
SOH_task1_CRNN_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,0.005518324207514001,8.23256341391243e-05,0.009073347460508,0.9615260351972921,20241.0
SOH_task1_CRNN_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,0.0063924589194350005,5.767535913037137e-05,0.0075944294802420004,0.9625762548073821,20241.0
SOH_task1_CRNN_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,0.0038121088873590003,6.15544049651362e-05,0.007845661537763001,0.969109402183646,20241.0
SOH_task1_CRNN_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,0.008852995000779,0.00014056531654200002,0.011856024483023002,0.9254807095268621,20241.0
SOH_task1_CRNN_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,0.002796689048409,2.3657519705011513e-05,0.0048638996396930005,0.986962221584715,20241.0
SOH_task1_CRNN_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,0.004948046989738,3.4966415114467964e-05,0.005913240660963001,0.9802408856754011,20241.0
SOH_task1_CRNN_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,0.0054167108610270005,7.348439248744398e-05,0.008572303802796001,0.961437629577467,20241.0
SOH_task1_CRNN_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,0.006656544283032,9.805530862649904e-05,0.009902288050066,0.9396577125869751,20241.0
SOH_task1_CRNN_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,0.007152765989303001,8.985276508610697e-05,0.009479069842875,0.96053856550028,20241.0
SOH_task1_CRNN_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,0.004905412904918,3.7967238313285634e-05,0.00616175610628,0.9820094598977591,20241.0
SOH_task1_CRNN_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,0.009259968996047,0.000169503182405,0.013019338785268002,0.9016340027193941,20241.0
SOH_task1_CRNN_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,0.005924052558839,6.243606912903488e-05,0.007901649772612,0.963092675107978,20241.0
0,0.008259529873611813,0.00016784442129832864,0.010997849898414064,0.9096069271011118,
