,mae,mse,rmse,r2,exp_itr
soh_task1_iTransformer_tri_pseudo_policy1C(4%)-6C_id9_cl300_task1,0.027428952977061,0.0012952864635730002,0.035990089178085,0.8281955718994141,20241.0
soh_task1_iTransformer_tri_pseudo_policy2C(10%)-6C_id10_cl148_task1,0.069515123963356,0.005800817627459,0.076163098216056,-2.143237829208374,20241.0
soh_task1_iTransformer_tri_pseudo_policy2C(2%)-5C_id11_cl438_task1,0.025091249495744,0.001257114228792,0.035455808043479003,0.723393976688385,20241.0
soh_task1_iTransformer_tri_pseudo_policy2C(7%)-5.5C_id12_cl335_task1,0.10741078853607101,0.012296403758227001,0.11088915169239001,-5.897408485412598,20241.0
soh_task1_iTransformer_tri_pseudo_policy3.6C(22%)-5.5C_id13_cl444_task1,0.09178004413843101,0.008670259267091,0.093114227056503,-1.6586856842041011,20241.0
soh_task1_iTransformer_tri_pseudo_policy4.4C(55%)-6C_id19_cl461_task1,0.033503197133541,0.001275145565159,0.035709179937839,0.5698996782302851,20241.0
soh_task1_iTransformer_tri_pseudo_policy4.9C(27%)-4.75C_id24_cl468_task1,0.029065089300274002,0.0009185221279030001,0.030307130888104,0.678912758827209,20241.0
soh_task1_iTransformer_tri_pseudo_policy4C(31%)-5C_id28_cl458_task1,0.032785791903734006,0.0028744235169140004,0.053613651543855,0.28709292411804205,20241.0
soh_task1_iTransformer_tri_pseudo_policy5.2C(71%)-3C_id36_cl463_task1,0.10173987597227001,0.010660668835043002,0.1032505184412,-2.70863938331604,20241.0
soh_task1_iTransformer_tri_pseudo_policy5.6C(47%)-4C_id39_cl465_task1,0.101492710411548,0.010387377813458,0.101918488740921,-2.493227243423462,20241.0
soh_task1_iTransformer_tri_pseudo_policy5.6C(58%)-3.5C_id40_cl459_task1,0.015461168251931001,0.000661608297377,0.025721747428178003,0.799595236778259,20241.0
soh_task1_iTransformer_tri_pseudo_policy5.6C(65%)-3C_id42_cl429_task1,0.024535603821277,0.001476934645324,0.038430906832218004,0.5553815364837641,20241.0
soh_task1_iTransformer_tri_pseudo_policy6C(20%)-4.5C_id43_cl466_task1,0.092106074094772,0.008859981782734,0.09412747621536201,-0.9231911897659301,20241.0
soh_task1_iTransformer_tri_pseudo_policy6C(31%)-4.25C_id44_cl462_task1,0.01132327131927,0.00029652958619400004,0.01722003519535,0.9028500318527221,20241.0
soh_task1_iTransformer_tri_pseudo_policy6C(40%)-4C_id45_cl457_task1,0.089835785329341,0.008652958087623001,0.093021281063556,-1.3871591091156001,20241.0
soh_task1_iTransformer_tri_pseudo_policy6C(52%)-3.5C_id47_cl429_task1,0.09241721779108,0.008722278289496,0.093393139541149,-1.6977248191833492,20241.0
0,0.05909324652748131,0.005256644368272937,0.06489537062589032,-0.8477470017969609,
